confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
172	1	1	1	2	0.44183266075762634	-31.061154326463384	0.9999999999999999	49.21428305930723	C5H12N2O2	[M + H]+	AHLPHDHHMVZTML	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	Ornitina	C(CC(C(=O)O)N)CN	-1.55234683	389;6262;71082;449468;450557;3530558;3274882;3350920;5460253;6992105;6992088;10773030;10798303;10822318;10887964;11116114;15556558;16755645;16755646;20849226;25240401;25240450;46932127;59565831;59373184;59373189;58203009;71684671;71751345;71309856;71309859;88747248;91177894;102602056;118855844;132276579;134895646;132452140	HMDB:(214 3374);SuperNatural:(SN00002241 SN00002218 SN00225321);ZINC bio:(ZINC01532530 ZINC01532678);additional;MeSH:(389 6262 449468 6992088);Plantcyc:(CPD-217 L-ORNITHINE);PubMed;NORMAN:(NS00013927);COCONUT:(CNP0083448 CNP0099606 CNP0102727);KNApSAcK:(1384);Natural Products:(UNPD39563);PubChem:(389 6262 71082 449468 450557 3530558 3274882 3350920 5460253 6992105 6992088 10773030 10798303 10822318 10887964 11116114 15556558 16755645 16755646 20849226 25240401 25240450 46932127 59565831 59373184 59373189 58203009 71684671 71751345 71309856 71309859 88747248 91177894 102602056 118855844 132276579 134895646 132452140);CHEBI:(32964 46914 15729 46912 18257 57668 16176 46913 46911 44667);PubChem class - bio and metabolites;KEGG:(C00515 C00077 C01602);PubChem class - safety and toxic;YMDB:(353);Training Set;PubChem class - drug;Biocyc:(L-ORNITHINE CPD-217)	121629054	133.09744	65.81	203_mapp_batch_00114_sirius_203	203
173	1	1	2	2	0.43907258628525125	-16.55060594710873	0.9999999999999999	47.89314803669924	C12H20N4O3	[M + H]+	MMFKFJORZBJVNF	InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)	Histidylleucine	CC(C)CC(C(=O)O)NC(=O)C(CC1=CN=CN1)N	-2.20000005	189008;440549;6992010;28054378;28054380;40739820	HMDB:(28889);PubChem:(189008 440549 6992010 28054378 28054380 40739820);CHEBI:(5729);ZINC bio:(ZINC05633008 ZINC08469299 ZINC08469300 ZINC08469318);additional;PubChem class - bio and metabolites;MeSH:(189008 440549);KEGG:(C05010);PubMed;PubChem class - drug;Biocyc:(CPD-21539)	50866542	269.16076	39.96	139_mapp_batch_00114_sirius_139	139
174	1	1	1	2	0.4383156964814246	-6.265087591318655	0.9934673366834172	28.674853507519106	C15H32O6	[M + H]+	AQRQHYITOOVBTO	InChI=1S/C15H32O6/c1-11(17)7-18-13(3)9-20-15(5)10-21-14(4)8-19-12(2)6-16/h11-17H,6-10H2,1-5H3	Pentapropyleneglycol (6CI,8CI)	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O	1.14073873	9836244	NORMAN:(NS00017694);COCONUT:(CNP0223353);PubChem:(9836244);Maconda:(CON00097);additional;Training Set	2900994	309.22711	239.64	307_mapp_batch_00114_sirius_312	312
175	1	1	2	2	0.43690550023318864	-25.990248768763497	0.9999999999999999	15.230697868199686	C5H4N4O	[M + H]+	FDGQSTZJBFJUBT	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	Sarcine	C1=NC2=C(N1)C(=O)N=CN2	-0.230433688	790;4400106;57636748;102431306;102495639;135507760;135546991;136016207;136069790;136636086;136648540;136662831;135948648;136242401;136242402;137185169;135398638;135407690;135437272;135450926;135480515;136913050;136913051;135492974;136960302;136961200;136961201;136961202	HMDB:(157);SuperNatural:(SN00024300);ZINC bio:(ZINC18153302);additional;MeSH:(135398638);Plantcyc:(HYPOXANTHINE);PubMed;NORMAN:(NS00010150);COCONUT:(CNP0229561 CNP0375307);KNApSAcK:(1502);Natural Products:(UNPD77089);PubChem:(790 4400106 57636748 102431306 102495639 135507760 135546991 136016207 136069790 136636086 136648540 136662831 135948648 136242401 136242402 137185169 135398638 135407690 135437272 135450926 135480515 136913050 136913051 135492974 136960302 136961200 136961201 136961202);CHEBI:(17368);PubChem class - bio and metabolites;KEGG:(C00262);PubChem class - safety and toxic;YMDB:(555);Training Set;PubChem class - drug;Biocyc:(SMA-0000646 SMA-0000313 HYPOXANTHINE)	121629054	137.04596	60.75	200_mapp_batch_00114_sirius_200	200
176	1	1	1	2	0.4363847083534009	-46.22865786249848	0.9999999999999999	15.729194448964694	C19H41N	[M + H]+	SZEGKVHRCLBFKJ	InChI=1S/C19H41N/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-2/h20H,3-19H2,1-2H3	Methylstearylamine	CCCCCCCCCCCCCCCCCCNC	7.54491138	75539;22321360	NORMAN:(NS00046934);COCONUT:(CNP0085634);PubChem class - safety and toxic;PubChem:(75539 22321360)	69468162	284.33117	368.68	363_mapp_batch_00114_sirius_368	368
177	1	1	2	2	0.43451618515273566	-94.37449224775665	0.9999999999999999	28.122711878296613	C42H80NO10P	[M + H]+	IDKONAAHVQTOSX	InChI=1S/C42H80NO10P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-40(44)49-36-38(37-51-54(47,48)50-34-33-43(3,4)5)52-41(45)35-42(46)39(53-42)31-29-27-25-23-21-19-17-15-13-11-9-7-2/h21,23,38-39,46H,6-20,22,24-37H2,1-5H3/p+1	null	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CC1(C(O1)CCCCC=CCCCCCCCC)O	12.0	44517620	PubChem:(44517620);PubChem class - bio and metabolites	16777218	790.55918	595.08	480_mapp_batch_00114_sirius_485	485
178	1	3	2	6	0.4334095459428089	-135.29483828452868	0.017085427135678392	8.234863247116808	C8H6N6O3	[M + H]+	ODLUTVBIDGJWAA	InChI=1S/C8H6N6O3/c15-7(9-8-10-12-13-11-8)5-1-3-6(4-2-5)14(16)17/h1-4H,(H2,9,10,11,12,13,15)	1H-Tetrazole, 5-(p-nitrobenzamido)-	C1=CC(=CC=C1C(=O)NC2=NNN=N2)[N+](=O)[O-]	0.5	5082742	PubChem:(5082742);PubChem class - safety and toxic	67108866	235.0565	30.39	62_mapp_batch_00114_sirius_62	62
179	1	1	1	2	0.4284356182728837	-66.93529164583948	0.9999999999999999	59.90938716816299	C14H22N6O3S	[M + H]+	ZUNBITIXDCPNSD	InChI=1S/C14H23N6O3S/c1-24(4-2-3-15)5-8-10(21)11(22)14(23-8)20-7-19-9-12(16)17-6-18-13(9)20/h6-8,10-11,14,21-22H,2-5,15H2,1H3,(H2,16,17,18)/q+1	decarboxylated SAM	C[S+](CCCN)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	-1.41722381	1078;122049;439415;25203490;58682797;101253084	COCONUT:(CNP0083359 CNP0083638);HMDB:(988);PubChem:(1078 122049 439415 25203490 58682797 101253084);CHEBI:(15625 57443);PubChem class - bio and metabolites;MeSH:(439415);KEGG:(C01137);YMDB:(130 980);Plantcyc:(S-ADENOSYLMETHIONINAMINE);PubMed;Biocyc:(CPD1UA-29 S-ADENOSYLMETHIONINAMINE)	19073390	355.15526	53.06	187_mapp_batch_00114_sirius_187	187
180	1	1	2	2	0.42069590246524724	-9.557996543446068	0.9999999999999999	32.1216060141866	C6H5NO2	[M + H]+	PVNIIMVLHYAWGP	InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	Direktan	C1=CC(=CN=C1)C(=O)O	0.385600626	937;938;644263;12198448;21829311;21829312;22172455;45040022;46782473;46782474;46782475;58302152;58302155;76972985;76974721;117629482;131709065	HMDB:(1488);PubChem class - food;SuperNatural:(SN00000155);ZINC bio:(ZINC00001795);additional;HSDB:(59-67-6);MeSH:(937 938);Plantcyc:(CPDQT-16 NIACINE);PubMed;NORMAN:(NS00003500);COCONUT:(CNP0290140 CNP0319168);KNApSAcK:(208);Natural Products:(UNPD79707);PubChem:(937 938 644263 12198448 21829311 21829312 22172455 45040022 46782473 46782474 46782475 58302152 58302155 76972985 76974721 117629482 131709065);CHEBI:(15940 32544);PubChem class - bio and metabolites;KEGG:(C00253);PubChem class - safety and toxic;YMDB:(224);Training Set;PubChem class - drug;Biocyc:(NIACINE SMA-0000465)	255847294	124.03971	45.71	163_mapp_batch_00114_sirius_163	163
181	1	4	1	5	0.41699667267005147	-114.75327376388739	0.020603015075376888	31.913245693969536	C19H22N2O9	[M + Na]+	DOVSRUBRIYLZCI	InChI=1S/C19H22N2O9/c1-9-6-10(27-2)7-11(28-3)14(9)18(25)30-16-15(24)12(8-22)29-17(16)21-5-4-13(23)20-19(21)26/h4-7,12,15-17,22,24H,8H2,1-3H3,(H,20,23,26)	null	CC1=CC(=CC(=C1C(=O)OC2C(C(OC2N3C=CC(=O)NC3=O)CO)O)OC)OC	0.200000003	23624918;133556539	COCONUT:(CNP0115526);Natural Products:(UNPD198193);PubChem:(23624918 133556539);ZINC bio:(ZINC31170029);additional;Training Set	2678786	445.12022	545.84	442_mapp_batch_00114_sirius_447	447
182	1	1	2	2	0.4164827563705767	-17.038055863882	0.9999999999999999	25.51033995353915	C6H13NO2	[M + H]+	LRQKBLKVPFOOQJ	InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)	Caprine	CCCCC(C(=O)O)N	0.422521114	9475;517543;21236;456468;6857453;6991974;6999776;14455215;57123533;71751222;91488674;101613819;133686914	HMDB:(1645);SuperNatural:(SN00311022 SN00391858 SN00216072);ZINC bio:(ZINC01529322 ZINC02034415);additional;MeSH:(9475 21236);Plantcyc:(L-2-AMINOHEXANOATE);PubMed;NORMAN:(NS00015352);COCONUT:(CNP0177876);Natural Products:(UNPD168222 UNPD122331);PubChem:(9475 517543 21236 456468 6857453 6991974 6999776 14455215 57123533 71751222 91488674 101613819 133686914);CHEBI:(18347 58455 42101 21203 143080 36405);PubChem class - bio and metabolites;KEGG:(C01933);PubChem class - safety and toxic;YMDB:(1001);PubChem class - drug;Biocyc:(L-2-AMINOHEXANOATE)	121612654	132.10222	54.95	192_mapp_batch_00114_sirius_192	192
183	1	1	1	2	0.41570162195422006	-2.97915032480528	0.9999999999999999	38.394005912708224	C7H19N3	[M + H]+	ATHGHQPFGPMSJY	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	Spermidin	C(CCNCCCN)CN	-1.0	1102;6992097;10845260;71310763;71311068;90469747;101602097;102033574;102033576;101741870;101741871;101741872;101756247;101756248;119077440;119078111;119078112;129710117;131872266;139024997;138454344	HMDB:(1257);SuperNatural:(SN00307214 SN00002231);ZINC bio:(ZINC01532612);additional;MeSH:(1102);Plantcyc:(SPERMIDINE);PubMed;NORMAN:(NS00014635);COCONUT:(CNP0187744 CNP0279184);KNApSAcK:(1431);Natural Products:(UNPD179137);PubChem:(1102 6992097 10845260 71310763 71311068 90469747 101602097 102033574 102033576 101741870 101741871 101741872 101756247 101756248 119077440 119078111 119078112 129710117 131872266 139024997 138454344);CHEBI:(16610 57834);PubChem class - bio and metabolites;KEGG:(C00315);PubChem class - safety and toxic;YMDB:(232);PubChem class - drug;Biocyc:(SMA-0000314 SPERMIDINE)	121612670	146.16536	70.0	213_mapp_batch_00114_sirius_213	213
184	1	1	2	2	0.4136630264688039	-35.89148415768079	0.9999999999999999	64.84260237712371	C8H16N2O3	[M + H]+	XVUIZOUTLADVIH	InChI=1S/C8H16N2O3/c1-2-3-4-6(8(12)13)10-7(11)5-9/h6H,2-5,9H2,1H3,(H,10,11)(H,12,13)	glycylnorleucine	CCCCC(C(=O)O)NC(=O)CN	-2.20000005	1551325;1551326;1776207;1776208;273080;129889422	COCONUT:(CNP0210942);PubChem:(1551325 1551326 1776207 1776208 273080 129889422);SuperNatural:(SN00050655 SN00058580);CHEBI:(136958);ZINC bio:(ZINC01707738 ZINC02121192);additional;Training Set	3694626	189.12353	89.93	228_mapp_batch_00114_sirius_228	228
185	1	1	2	2	0.4130372845141819	-45.99089225944716	0.9999999999999999	107.77542938388297	C6H11NO4	[M + H]+	FCXZBWSIAGGPCB	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	acetylhomoserine	CC(=O)OCCC(C(=O)O)N	-1.0761435	528;439389;11966261;25244888;74413607;129661853	HMDB:(29423);SuperNatural:(SN00371178);ZINC bio:(ZINC01532838);additional;Plantcyc:(CPD-667);PubMed;COCONUT:(CNP0415355);KNApSAcK:(19570);Natural Products:(UNPD136786);PubChem:(528 439389 11966261 25244888 74413607 129661853);CHEBI:(37034 57716 16288 132989 7671);PubChem class - bio and metabolites;KEGG:(C01077);YMDB:(158);Biocyc:(CPD-667 CPD1A0-6155)	20687226	162.07622	78.08	220_mapp_batch_00114_sirius_220	220
186	1	7	2	7	0.41218842713513715	-147.78253391716464	0.0135678391959799	14.94146322016236	C22H16N2O5	[M - H2O + H]+	GZZGHLIGTODRRW	InChI=1S/C22H16N2O5/c1-26-16-6-2-13(3-7-16)22-24-17-11-15(5-9-18(17)29-22)23-21(25)14-4-8-19-20(10-14)28-12-27-19/h2-11H,12H2,1H3,(H,23,25)	N-[2-(4-methoxyphenyl)-1,3-benzoxazol-5-yl]-1,3-benzodioxole-5-carboxamide	COC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=CC5=C(C=C4)OCO5	4.0	648789	PubChem:(648789);PubMed;CHEBI:(120941)	98	371.10135	591.75	474_mapp_batch_00114_sirius_479	479
187	1	1	1	1	0.40692493426492576	-21.999506419629373	0.9999999999999999	19.256861524610457	C34H66NO8P	[M + H]+	DDDLUEHUXWOWFA	InChI=1S/C34H66NO8P/c1-6-8-10-12-14-15-16-17-18-19-21-23-25-27-34(37)43-32(31-42-44(38,39)41-29-28-35(3,4)5)30-40-33(36)26-24-22-20-13-11-9-7-2/h15-16,32H,6-14,17-31H2,1-5H3/p+1	1-decanoyl-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine	CCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC	9.39999962	70698765;70698766;134726247;134726248;138141982;138141983	YMDB:(1172);PubChem:(70698765 70698766 134726247 134726248 138141982 138141983);Lipid:(PC 26:1)	4295032834	648.4601	553.97	452_mapp_batch_00114_sirius_457	457
188	1	1	1	1	0.40040499413167413	-8.724748544468145	0.9999999999999999	5018.1283200591115	C20H42NO7P	[M + H]+	BWKILASWCLJPBO	InChI=1S/C20H42NO7P/c1-5-6-7-8-9-10-11-12-13-14-20(23)26-17-19(22)18-28-29(24,25)27-16-15-21(2,3)4/h19,22H,5-18H2,1-4H3/p+1	LPC-lyso	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	3.5	460605;460606;3045268;3045269;46936195;70789205	COCONUT:(CNP0017960 CNP0021614 CNP0415779);PubChem:(460605 460606 3045268 3045269 46936195 70789205);YMDB Mine;CHEBI:(74966);additional;PubChem class - bio and metabolites;MeSH:(460606 3045268);PubMed;Lipid:(LPC(12:0))	38674104422	440.27738	338.03	348_mapp_batch_00114_sirius_353	353
189	1	5	1	7	0.39660873492478554	-39.06266874741964	0.44924623115577883	10.471993025762941	C23H46NO7P	[M + Na]+	PYVRVRFVLRNJLY	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)	1-18:1-lysoPE	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	2.5	9547071;9547072;25244076;58177709;71571631;74413339;101048331;101926648;123672547;124390050	COCONUT:(CNP0346650);HMDB:(11506);PubChem:(9547071 9547072 25244076 58177709 71571631 74413339 101048331 101926648 123672547 124390050);CHEBI:(75168 74971 60287);additional;PubChem class - bio and metabolites;YMDB:(1207);Plantcyc:(CPD-8355);Training Set;PubMed;Biocyc:(CPD-8355 SMA-0000030)	19613802	502.29026	398.56	381_mapp_batch_00114_sirius_386	386
190	1	1	1	1	0.3962748726640415	-22.27087891175252	0.9999999999999999	4023.625541426123	C24H48NO7P	[M + H]+	LFUDDCMNKWEORN	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/p+1	1-16:1-lysoPC	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	4.69999981	5313980;5313981;5313982;24779460;24779461;24779462	HMDB:(10383);SuperNatural:(SN00301846);additional;PubMed;Lipid:(LPC(16:1));COCONUT:(CNP0226464);Natural Products:(UNPD157409);PubChem:(5313980 5313981 5313982 24779460 24779461 24779462);CHEBI:(84752 73851);PubChem class - bio and metabolites;YMDB:(1184 2210);Training Set;Biocyc:(CPD-8344)	4315531370	494.32455	392.52	375_mapp_batch_00114_sirius_380	380
191	1	1	2	2	0.3889553802163663	-38.785057830789455	0.9999999999999999	47.96786565096079	C11H19N3O6S2	[M + H]+	JNHSMKPVSPHKIJ	InChI=1S/C11H19N3O6S2/c1-21-22-5-7(10(18)13-4-9(16)17)14-8(15)3-2-6(12)11(19)20/h6-7H,2-5,12H2,1H3,(H,13,18)(H,14,15)(H,16,17)(H,19,20)	null	CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	-4.0999999	46186617;75166533;134692112	PubChem:(46186617 75166533 134692112);CHEBI:(141468)	34	354.079	108.97	241_mapp_batch_00114_sirius_241	241
192	1	1	2	2	0.38887724995760553	-86.78940488402708	0.9999999999999999	36.08299470063393	C11H23NO2	[M + H]+	FKJUAGXPCITGLZ	InChI=1S/C11H24NO2/c1-5-6-7-8-11(13)14-10-9-12(2,3)4/h5-10H2,1-4H3/q+1	Caproylcholine	CCCCCC(=O)OCC[N+](C)(C)C	2.0999999	193513	COCONUT:(CNP0001602);HMDB:(13224);PubChem:(193513);CHEBI:(74096);ZINC bio:(ZINC01736031);MeSH:(193513);PubMed	2105454	202.18025	146.74	269_mapp_batch_00114_sirius_269	269
193	1	1	1	2	0.38620333521192335	-18.868389939948546	0.9999999999999999	27.835215420868924	C18H39NO2	[M + H]+	CPHJEACXPATRSU	InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19(15-17-20)16-18-21/h20-21H,2-18H2,1H3	N-Tetradecyl diethanolamine	CCCCCCCCCCCCCCN(CCO)CCO	5.5999999	12942137	NORMAN:(NS00026192);Training Set;PubChem:(12942137)	278530	302.30539	320.59	340_mapp_batch_00114_sirius_345	345
194	1	1	1	1	0.38600731922755077	-21.067926021603665	0.9999999999999999	18.691790364985415	C38H72NO8P	[M + H]+	HJEYVUGOPHETDA	InChI=1S/C38H72NO8P/c1-6-8-10-12-14-16-17-18-19-20-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39(3,4)5)34-44-37(40)30-28-26-24-22-15-13-11-9-7-2/h9,11,18-19,36H,6-8,10,12-17,20-35H2,1-5H3/p+1	null	CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC)COP(=O)(O)OCC[N+](C)(C)C	10.6000004	131955092	PubChem:(131955092);Lipid:(PC 30:2);PubChem class - bio and metabolites	4311744514	702.50707	592.81	478_mapp_batch_00114_sirius_483	483
195	1	1	2	2	0.3818630776590308	-17.828966453705988	0.9999999999999999	25.786691104734757	C6H13NO2	[M + H]+	LRQKBLKVPFOOQJ	InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)	Caprine	CCCCC(C(=O)O)N	0.422521114	9475;517543;21236;456468;6857453;6991974;6999776;14455215;57123533;71751222;91488674;101613819;133686914	HMDB:(1645);SuperNatural:(SN00311022 SN00391858 SN00216072);ZINC bio:(ZINC01529322 ZINC02034415);additional;MeSH:(9475 21236);Plantcyc:(L-2-AMINOHEXANOATE);PubMed;NORMAN:(NS00015352);COCONUT:(CNP0177876);Natural Products:(UNPD168222 UNPD122331);PubChem:(9475 517543 21236 456468 6857453 6991974 6999776 14455215 57123533 71751222 91488674 101613819 133686914);CHEBI:(18347 58455 42101 21203 143080 36405);PubChem class - bio and metabolites;KEGG:(C01933);PubChem class - safety and toxic;YMDB:(1001);PubChem class - drug;Biocyc:(L-2-AMINOHEXANOATE)	121612654	132.10222	48.2	172_mapp_batch_00114_sirius_172	172
196	1	1	1	1	0.3788679520734831	-4.769908609699162	0.9999999999999999	4023.6075309569223	C21H44NO7P	[M + Na]+	YVYMBNSKXOXSKW	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)	1-16:0-lysoPE	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	2.4000001	89229;5256421;9547069;25229539;58177710;72199749;101048330	HMDB:(11503);additional;MeSH:(89229);PubMed;Lipid:(LPE(16:0));NORMAN:(NS00047196);COCONUT:(CNP0346648);PubChem:(89229 5256421 9547069 25229539 58177710 72199749 101048330);CHEBI:(73134 73004);PubChem class - bio and metabolites;YMDB:(1197);Training Set;Biocyc:(CPD0-2234 CPD-8353);KEGG Mine	12904646766	476.2749	422.44	389_mapp_batch_00114_sirius_394	394
197	1	1	2	2	0.37619339175466565	-65.62048260028727	0.9999999999999999	38.10873525696409	C10H20N2O2	[M + H]+	QRQKCMFVJWNKQI	InChI=1S/C10H20N2O2/c1(11-3-7-13-8-4-11)2-12-5-9-14-10-6-12/h1-10H2	1,2-Dimorpholinoethane	C1COCCN1CCN2CCOCC2	-0.400000006	72888;6950719	NORMAN:(NS00020271);PubChem class - safety and toxic;PubChem:(72888 6950719);PubMed	67371074	201.15986	174.83	287_mapp_batch_00114_sirius_287	287
198	1	1	2	2	0.3727283085983282	-144.53306798689454	0.9999999999999999	56.45841445081117	C12H23NO4	[M + H]+	DFDLFCATYPBJHB	InChI=1S/C12H23NO4/c1-2-3-4-5-6-7-11(15)13-10(8-9-14)12(16)17/h10,14H,2-9H2,1H3,(H,13,15)(H,16,17)	N-(octanoyl)homoserine	CCCCCCCC(=O)NC(CCO)C(=O)O	1.79999995	21972324;53756971;90657634;107822837;132276599	PubChem:(21972324 53756971 90657634 107822837 132276599);PubMed;CHEBI:(74404);Biocyc:(CPD-10805)	2146	246.16998	245.02	314_mapp_batch_00114_sirius_319	319
199	1	1	2	2	0.37130371004191437	-37.351837213853884	0.9999999999999999	26.412748322803807	C9H10O3	[M - H2O + H]+	LSWRBVSEWBWTDR	InChI=1S/C9H10O3/c10-6-7-12-9(11)8-4-2-1-3-5-8/h1-5,10H,6-7H2	2-(Benzoyloxy)ethanol	C1=CC=C(C=C1)C(=O)OCCO	1.21969926	66747	NORMAN:(NS00041266);PubChem:(66747);PubMed	262210	149.05984	244.5	311_mapp_batch_00114_sirius_316	316
200	1	1	2	2	0.36988611124694615	-8.818599229855865	0.9999999999999999	42.45601666455726	C6H6N2O	[M + H]+	DFPAKSUCGFBDDF	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	Amide PP	C1=CC(=CN=C1)C(=O)N	-0.092859529	936;644257;450321;450552;4712715;11159323;15554907;15554909;11389387;16217434;23070210;124203111;129656287;129708200;131709068;131853291	HMDB:(1406);PubChem class - food;SuperNatural:(SN00000236);ZINC bio:(ZINC00005878);additional;HSDB:(98-92-0);MeSH:(936);Plantcyc:(NIACINAMIDE PYROPHOSPHATE-GROUP);PubMed;NORMAN:(NS00005364);COCONUT:(CNP0150794);KNApSAcK:(209);Natural Products:(UNPD180877);PubChem:(936 644257 450321 450552 4712715 11159323 15554907 15554909 11389387 16217434 23070210 124203111 129656287 129708200 131709068 131853291);CHEBI:(17154);PubChem class - bio and metabolites;KEGG:(C00153);PubChem class - safety and toxic;YMDB:(274);Training Set;PubChem class - drug;Biocyc:(NIACINAMIDE)	255847294	123.05559	39.8	151_mapp_batch_00114_sirius_151	151
201	1	1	1	1	0.3594040638968698	-8.973376888527037	0.9999999999999999	4019.4470703306974	C26H52NO7P	[M + H]+	YAMUFBLWGFFICM	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/p+1	Lysolecithin	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	5.80000019	440164;3082003;6030826;5280634;5313986;5313987;5313988;6449974;10075405;10075406;16081932;24779466;57369594;57369595;71309832;71309833;88895073;117064622;117064623;118976075;131707439;131707440	HMDB:(2815);SuperNatural:(SN00036456 SN00036457);ZINC bio:(ZINC08218947 ZINC08218951);additional;MeSH:(440164 5313988 6449974 16081932);PubMed;Lipid:(LPC(18:1));COCONUT:(CNP0152025);Natural Products:(UNPD65944);PubChem:(440164 3082003 6030826 5280634 5313986 5313987 5313988 6449974 10075405 10075406 16081932 24779466 57369594 57369595 71309832 71309833 88895073 117064622 117064623 118976075 131707439 131707440);CHEBI:(72589 28610);PubChem class - bio and metabolites;KEGG:(C03916);YMDB:(1190 1810);Training Set;Biocyc:(CPD-8346)	4315539822	522.35607	430.8	398_mapp_batch_00114_sirius_403	403
202	1	1	2	2	0.3577172395998545	-48.05124506748893	0.9999999999999999	15.60056123837067	C5H10Cl2N2O	[M - H2O + H]+	VBWBRZHAGLZNST	InChI=1S/C5H10Cl2N2O/c6-1-3-8-5(10)9-4-2-7/h1-4H2,(H2,8,9,10)	1,3-Bis(2-chloroethyl)urea	C(CCl)NC(=O)NCCCl	0.600000024	95791;12860051	PubChem class - safety and toxic;PubChem:(95791 12860051);PubMed	67108930	167.01284	26.81	28_mapp_batch_00114_sirius_28	28
