id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
151_mapp_batch_00114_sirius_151	C6H6N2O	[M + H]+	C6H6N2O	Alkaloids	0.9998629093170166	Nicotinic acid alkaloids	0.9058251976966858	Pyridine alkaloids	0.8903344869613647	Pyridinecarboxamides	0.8753540515899658	Pyridinecarboxamides	0.8753540515899658	Pyridinecarboxylic acids and derivatives	0.9826045632362366	Pyridines and derivatives	0.9986878037452698	Organoheterocyclic compounds	0.9999796152114868	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Primary carboxylic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	151
152_mapp_batch_00114_sirius_152	C5H8O2S	[M + H]+	C5H8O2S	Fatty acids	0.8630270957946777	Fatty Acids and Conjugates	0.3704015910625458	Fatty aldehydes	0.17055270075798035	Fatty acids and conjugates	0.4560903012752533			Fatty acids and conjugates	0.4560903012752533	Fatty Acyls	0.10101145505905151	Lipids and lipid-like molecules	0.07386284321546555	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	152
153_mapp_batch_00114_sirius_153	C5H11NO2S	[M + H]+	C5H11NO2S	Amino acids and Peptides	0.9962558746337891	Small peptides	0.9996805191040039	Aminoacids	0.9959304928779602	Alpha amino acids	0.9507867693901062	Amino acids and derivatives	0.9980758428573608	Amino acids, peptides, and analogues	0.9979962110519409	Carboxylic acids and derivatives	0.9972178936004639	Organic acids and derivatives	0.9981928467750549	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	153
154_mapp_batch_00114_sirius_154	C10H17N3O6S	[M + H]+	C10H17N3O6S	Amino acids and Peptides	0.9993398785591125	Small peptides	0.9996918439865112	Tripeptides	0.9385135769844055	Gamma-glutamyl peptides	0.6561762094497681	Peptides	0.9997527003288269	Amino acids, peptides, and analogues	0.9999736547470093	Carboxylic acids and derivatives	0.9999228715896606	Organic acids and derivatives	0.9999772310256958	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	154
155_mapp_batch_00114_sirius_155	C10H17N3O6S	[M + K]+	C10H17N3O6S	Amino acids and Peptides	0.9995867609977722	Small peptides	0.9998407363891602	Dipeptides	0.9645057916641235	Gamma-glutamyl peptides	0.9313676953315735	Peptides	0.9991932511329651	Amino acids, peptides, and analogues	0.999874472618103	Carboxylic acids and derivatives	0.9998024106025696	Organic acids and derivatives	0.9999598264694214	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	155
156_mapp_batch_00114_sirius_156	C10H17N3O6S	[M + Na]+	C10H17N3O6S	Amino acids and Peptides	0.9997039437294006	Small peptides	0.9999083280563354	Dipeptides	0.9555175304412842	Gamma-glutamyl peptides	0.7699049711227417	Peptides	0.9997633099555969	Amino acids, peptides, and analogues	0.999968409538269	Carboxylic acids and derivatives	0.9998393058776855	Organic acids and derivatives	0.9999697208404541	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	156
157_mapp_batch_00114_sirius_157	C11H20N2O4	[M - H2O + H]+	C11H18N2O3	Amino acids and Peptides	0.3694455325603485	Small peptides	0.5617080926895142	Aminoacids	0.2949422001838684	Alpha amino acids	0.5529330372810364	Amino acids and derivatives	0.5466986894607544	Amino acids, peptides, and analogues	0.5441567897796631	Carboxylic acids and derivatives	0.673060953617096	Organic acids and derivatives	0.5898198485374451	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Alkanolamines; Medium-chain fatty acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	157
158_mapp_batch_00114_sirius_158	C5H4N4O	[M + H]+	C5H4N4O	Alkaloids	0.9964888095855713	Pseudoalkaloids	0.6793135404586792	Purine alkaloids	0.6978294253349304	6-oxopurines	0.8718046545982361	Purinones	0.9847239255905151	Purines and purine derivatives	0.9506831765174866	Imidazopyrimidines	0.9903877377510071	Organoheterocyclic compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158
159_mapp_batch_00114_sirius_159	C11H16N2O3	[M + H]+	C11H16N2O3	Amino acids and Peptides	0.8189590573310852	Peptide alkaloids	0.7819227576255798	Pyrazine and Piperazine alkaloids	0.9124755859375	Quinoxalines	0.8809980750083923	Quinoxalines	0.8809980750083923	Benzodiazines	0.5908947587013245	Diazanaphthalenes	0.5799906849861145	Organoheterocyclic compounds	0.8061575889587402	Organic compounds; Organoheterocyclic compounds; Pyrazines; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Quinoxalines; Diazines; Secondary alcohols; Sugar alcohols; Polyols; Benzenoids; 1,2-diols; Aromatic alcohols; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities	159
160_mapp_batch_00114_sirius_160	C5H11NO3S	[M - H2O + H]+	C5H9NO2S	Amino acids and Peptides	0.9977986216545105	Small peptides	0.9997368454933167	Aminoacids	0.9814594984054565	Alpha amino acids	0.9551275372505188	Amino acids and derivatives	0.9998492002487183	Amino acids, peptides, and analogues	0.9998574256896973	Carboxylic acids and derivatives	0.999871015548706	Organic acids and derivatives	0.9999628067016602	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Sulfoxides; Monocarboxylic acids and derivatives; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfinyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	160
161_mapp_batch_00114_sirius_161	C7H14N2O3	[M + H]+	C7H14N2O3	Amino acids and Peptides	0.999556839466095	Small peptides	0.9994829893112183	Dipeptides	0.9999603033065796	Dipeptides	0.9998688697814941	Peptides	0.955164909362793	Amino acids, peptides, and analogues	0.9998633861541748	Carboxylic acids and derivatives	0.9999969005584717	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	161
162_mapp_batch_00114_sirius_162	C11H16N4O3S	[M + Na]+	C11H16N4O3S	Amino acids and Peptides	0.9890663623809814	Small peptides	0.9908608198165894	Dipeptides	0.9446456432342529	Peptides	0.9208530187606812	Peptides	0.9208530187606812	Amino acids, peptides, and analogues	0.9981039762496948	Carboxylic acids and derivatives	0.9919636249542236	Organic acids and derivatives	0.9993287324905396	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Nitriles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162
163_mapp_batch_00114_sirius_163	C6H5NO2	[M + H]+	C6H5NO2	Alkaloids	0.9978305697441101	Nicotinic acid alkaloids	0.9406036138534546	Pyridine alkaloids	0.9103866219520569	Pyridinecarboxylic acids	0.9947832226753235	Pyridinecarboxylic acids	0.9947832226753235	Pyridinecarboxylic acids and derivatives	0.9968335032463074	Pyridines and derivatives	0.9998750686645508	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	163
164_mapp_batch_00114_sirius_164	C7H15NO3S	[M + H]+	C7H15NO3S	Amino acids and Peptides	0.955920398235321	Small peptides	0.9912520051002502	Aminoacids	0.9548853039741516	Alpha amino acids	0.9411064386367798	Amino acids and derivatives	0.9987863898277283	Amino acids, peptides, and analogues	0.9987165927886963	Carboxylic acids and derivatives	0.9998666048049927	Organic acids and derivatives	0.9998620748519897	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	164
165_mapp_batch_00114_sirius_165	C8H14N2O5S	[M + H]+	C8H14N2O5S	Amino acids and Peptides	0.9998986721038818	Small peptides	0.9999700784683228	Dipeptides	0.9999698400497437	Gamma-glutamyl amino acids	0.6568789482116699	Peptides	0.9836580157279968	Amino acids, peptides, and analogues	0.9999591112136841	Carboxylic acids and derivatives	0.9999988079071045	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	165
