"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"CC(C(C(C(CO)O)O)O)NC(=O)C"	268	1	1	2	2	"0.2620174852622115"	-112.171056874995	1	69.0027778255649	"C8H17NO5"	"[M - H2O + H]+"	"GNDXKDUZRVMTHI"	"InChI=1S/C8H17NO5/c1-4(9-5(2)11)7(13)8(14)6(12)3-10/h4,6-8,10,12-14H,3H2,1-2H3,(H,9,11)"	"N-(3,4,5,6-tetrahydroxyhexan-2-yl)acetamide"	-2.5999999	"6914600;21187325;88030866;130341184"	"PubChem:(6914600 21187325 88030866 130341184);PubMed;PubChem class - bio and metabolites"	16777282	190.10749	95.62	"235_mapp_batch_00114_sirius_235"	235	NA	NA	235
"CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C=O"	246	1	1	2	2	"0.29665040687548266"	-35.4231719822961	1	19.3780345316706	"C15H22O2"	"[M + H]+"	"RRIQVLZDOZPJTH"	"InChI=1S/C15H22O2/c1-14(2,3)11-7-10(9-16)13(17)12(8-11)15(4,5)6/h7-9,17H,1-6H3"	"3,5-Di-tert-butylsalicylaldehyde"	4.9000001	"688023;102407621;135044227"	"PubChem class - safety and toxic;Training Set;PubChem:(688023 102407621 135044227);PubMed;additional"	67649602	235.16927	447.37	"403_mapp_batch_00114_sirius_408"	408	NA	NA	408
"CC(C)(C)CC(C)(C)C(=O)N"	328	1	1	2	2	"0.16652523376014672"	-118.288304031408	1	24.2903410959087	"C9H19NO"	"[M + H]+"	"AGCBBXPWJMYJGB"	"InChI=1S/C9H19NO/c1-8(2,3)6-9(4,5)7(10)11/h6H2,1-5H3,(H2,10,11)"	"2,2,4,4-Tetramethylvaleramide"	2.0999999	"208725"	"PubChem:(208725);PubChem class - safety and toxic"	67108866	158.15404	335.73	"344_mapp_batch_00114_sirius_349"	349	NA	NA	349
"CC(C)(CO)C(C(=O)NCCC(=O)O)O"	13	1	1	2	2	"0.9663555636462011"	-2.79613276495582	1	113.311086308806	"C9H17NO5"	"[M + H]+"	"GHOKWGTUZJEAQD"	"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)"	"vitamin B5"	-1.10000002	"988;6613;167945;5748353;5191579;6997253;57074123;71310749;90479988;101257666;133686971"	"HMDB:(210);PubChem class - food;SuperNatural:(SN00159658 SN00024327 SN00251994);ZINC bio:(ZINC05356858 ZINC18279942 ZINC19203125);additional;HSDB:(79-83-4);MeSH:(6613);Plantcyc:(PANTOTHENATE);PubMed;NORMAN:(NS00013937);COCONUT:(CNP0086464 CNP0153142);KNApSAcK:(1550);Natural Products:(UNPD178642 UNPD29488 UNPD209188);PubChem:(988 6613 167945 5748353 5191579 6997253 57074123 71310749 90479988 101257666 133686971);CHEBI:(29032 46905 7916 16454);PubChem class - bio and metabolites;KEGG:(C00864);PubChem class - safety and toxic;YMDB:(203);Training Set;PubChem class - drug;Biocyc:(CPD3DJ-34313 PANTOTHENATE SMA-0000145)"	255847294	220.11816	111.06	"252_mapp_batch_00114_sirius_252"	252	NA	NA	252
"CC(C)(CO)C(C(=O)NCCC(=O)O)O"	18	1	1	1	1	"0.9268907854527142"	-14.3242071402549	0.998492462311558	17.8384045642187	"C9H17NO5"	"[M + Na]+"	"GHOKWGTUZJEAQD"	"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)"	"vitamin B5"	-1.10000002	"988;6613;167945;5748353;5191579;6997253;57074123;71310749;90479988;101257666;133686971"	"HMDB:(210);PubChem class - food;SuperNatural:(SN00159658 SN00024327 SN00251994);ZINC bio:(ZINC05356858 ZINC18279942 ZINC19203125);additional;HSDB:(79-83-4);MeSH:(6613);Plantcyc:(PANTOTHENATE);PubMed;NORMAN:(NS00013937);COCONUT:(CNP0086464 CNP0153142);KNApSAcK:(1550);Natural Products:(UNPD178642 UNPD29488 UNPD209188);PubChem:(988 6613 167945 5748353 5191579 6997253 57074123 71310749 90479988 101257666 133686971);CHEBI:(29032 46905 7916 16454);PubChem class - bio and metabolites;KEGG:(C00864);PubChem class - safety and toxic;YMDB:(203);Training Set;PubChem class - drug;Biocyc:(CPD3DJ-34313 PANTOTHENATE SMA-0000145)"	255847294	242.10006	111.06	"251_mapp_batch_00114_sirius_251"	251	NA	NA	251
"CC(C)C(C)C=CC(C)C1CCC2C1(CC=CC2=CC=C3CC(CC(C3=C)O)O)C"	146	1	1	2	2	"0.5139607958136907"	-69.8590036416007	1	80.5411472836001	"C28H42O2"	"[M - H2O + H]+"	"WEKSJHQVNQAZAD"	"InChI=1S/C28H42O2/c1-18(2)19(3)9-10-20(4)25-13-14-26-22(8-7-15-28(25,26)6)11-12-23-16-24(29)17-27(30)21(23)5/h7-12,18-20,24-27,29-30H,5,13-17H2,1-4,6H3"	"null"	6	"42627715"	"PubChem:(42627715);KEGG Mine;PubChem class - bio and metabolites"	8606711810	393.3151	538.85	"440_mapp_batch_00114_sirius_445"	445	NA	NA	445
"CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C"	228	1	1	2	2	"0.32932357386357236"	-21.4980184799474	1	80.2836138791404	"C28H44O2"	"[M - H2O + H]+"	"HKXBNHCUPKIYDM"	"InChI=1S/C28H44O2/c1-18(2)19(3)9-10-20(4)25-13-14-26-22(8-7-15-28(25,26)6)11-12-23-16-24(29)17-27(30)21(23)5/h9-12,18-20,24-27,29-30H,5,7-8,13-17H2,1-4,6H3"	"Hectorol"	6.30000019	"441413;4479094;5281107;6384236;9547235;6850801;9801807;9801808;9801809;12051245;11546083;9953511;11553381;13080220;11742432;20839094;21767860;21767861;24779618;44593765;44595704;44595844;44595845;44144476;46705423;46781928;46931009;53882687;53882688;53882689;60008942;56962490;59043370;59904416;58420698;58420715;58420716;66577021;71749293;73707407;71311851;73946279;71434063;76973578;88021956;87091395;88545507;88552385;87607620;87607621;88595738;87404216;90820058;90883326;89287816;89667121;89667123;89808991;89808992;91505253;91280042;98115804;98115805;98115806;98115807;91885478;91999651;121225296;124527073;124527517;124527518;122235859;125418919;125418932;125418939;124005144;123893246;124225394;124225395;124225396;124428600;126843107;126968854;129009893;129010344;129317879;129606947;129606948;129629162;131705734;134692387;134694726;134814113;134814136;138106941;137705449"	"ZINC bio:(ZINC39953729);additional;MeSH:(5281107 46931009 134694726);PubMed;COCONUT:(CNP0268740);PubChem:(441413 4479094 5281107 6384236 9547235 6850801 9801807 9801808 9801809 12051245 11546083 9953511 11553381 13080220 11742432 20839094 21767860 21767861 24779618 44593765 44595704 44595844 44595845 44144476 46705423 46781928 46931009 53882687 53882688 53882689 60008942 56962490 59043370 59904416 58420698 58420715 58420716 66577021 71749293 73707407 71311851 73946279 71434063 76973578 88021956 87091395 88545507 88552385 87607620 87607621 88595738 87404216 90820058 90883326 89287816 89667121 89667123 89808991 89808992 91505253 91280042 98115804 98115805 98115806 98115807 91885478 91999651 121225296 124527073 124527517 124527518 122235859 125418919 125418932 125418939 124005144 123893246 124225394 124225395 124225396 124428600 126843107 126968854 129009893 129010344 129317879 129606947 129606948 129629162 131705734 134692387 134694726 134814113 134814136 138106941 137705449);CHEBI:(4712);PubChem class - bio and metabolites;KEGG:(C08211);PubChem class - safety and toxic;Training Set;PubChem class - drug"	120086886	395.3311	570.47	"460_mapp_batch_00114_sirius_465"	465	NA	NA	465
"CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)OC(C)(C)C"	351	1	1	2	2	"0.12913266454325303"	-271.334561564751	1	39.6615503946582	"C17H33N5O5"	"[M + H]+"	"MHYOQRMPMJSUFH"	"InChI=1S/C17H33N5O5/c1-10(2)9-12(22-16(26)27-17(3,4)5)13(23)21-11(14(24)25)7-6-8-20-15(18)19/h10-12H,6-9H2,1-5H3,(H,21,23)(H,22,26)(H,24,25)(H4,18,19,20)"	"5-(diaminomethylideneamino)-2-[[4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]pentanoic acid"	0.800000012	"3833495;7075123;7075124;7075125;7075126;98367382;98367383"	"COCONUT:(CNP0339302);PubChem:(3833495 7075123 7075124 7075125 7075126 98367382 98367383);SuperNatural:(SN00066504 SN00066503);ZINC bio:(ZINC04023923 ZINC04023944)"	3153922	388.2542	161.62	"273_mapp_batch_00114_sirius_273"	273	NA	NA	273
"CC(C)CC(C(=O)O)NC(=O)C(CC1=CN=CN1)N"	173	1	1	2	2	"0.43907258628525125"	-16.5506059471087	1	47.8931480366992	"C12H20N4O3"	"[M + H]+"	"MMFKFJORZBJVNF"	"InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)"	"Histidylleucine"	-2.20000005	"189008;440549;6992010;28054378;28054380;40739820"	"HMDB:(28889);PubChem:(189008 440549 6992010 28054378 28054380 40739820);CHEBI:(5729);ZINC bio:(ZINC05633008 ZINC08469299 ZINC08469300 ZINC08469318);additional;PubChem class - bio and metabolites;MeSH:(189008 440549);KEGG:(C05010);PubMed;PubChem class - drug;Biocyc:(CPD-21539)"	50866542	269.16076	39.96	"139_mapp_batch_00114_sirius_139"	139	NA	NA	139
"CC(C)CC(C(=O)O)NC(=O)C1CCCN1"	90	1	1	2	2	"0.6429119305752915"	-7.78571519360415	1	20.5448341049908	"C11H20N2O3"	"[M + H]+"	"ZKQOUHVVXABNDG"	"InChI=1S/C11H20N2O3/c1-7(2)6-9(11(15)16)13-10(14)8-4-3-5-12-8/h7-9,12H,3-6H2,1-2H3,(H,13,14)(H,15,16)"	"L-prolyl-L-leucine"	0.826708674	"1784491;1784492;444109;3527720;7082009;40518077;40518078;40518083;44368932;61158249;61160401;78975731;103869063"	"SuperNatural:(SN00069748);ZINC bio:(ZINC04040320);additional;MeSH:(444109 3527720);PubMed;NORMAN:(NS00014907);COCONUT:(CNP0371928);PubChem:(1784491 1784492 444109 3527720 7082009 40518077 40518078 40518083 44368932 61158249 61160401 78975731 103869063);CHEBI:(74791);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20355)"	20736102	229.1549	91.25	"231_mapp_batch_00114_sirius_231"	231	NA	NA	231
"CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N"	80	1	1	2	2	"0.6745027769579718"	-8.48472737031886	1	59.5654649483468	"C11H20N2O5"	"[M + H]+"	"MYFMARDICOWMQP"	"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)"	"gamma-Glu-leu"	-2.4000001	"151023;4524287;7009565;88491002;89124213;89124215;92223192;92223193;139584172"	"HMDB:(11171);SuperNatural:(SN00298523 SN00360047);ZINC bio:(ZINC02384788 ZINC04545920 ZINC04545921 ZINC04545922);additional;MeSH:(151023);PubMed;COCONUT:(CNP0259843);Natural Products:(UNPD189228 UNPD80161);PubChem:(151023 4524287 7009565 88491002 89124213 89124215 92223192 92223193 139584172);CHEBI:(133038 68433);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20391)"	20506734	261.14482	132.25	"263_mapp_batch_00114_sirius_263"	263	NA	NA	263
"CC(C)CC(C(=O)OC)N"	300	1	1	2	2	"0.2149873816643783"	-42.1067614422497	1	58.5919500101256	"C7H15NO2"	"[M + H]+"	"QVDXUKJJGUSGLS"	"InChI=1S/C7H15NO2/c1-5(2)4-6(8)7(9)10-3/h5-6H,4,8H2,1-3H3"	"AmbotzHAA1031"	0.899999976	"65105;89967;2305644;2305645;410817;10080545;11171053;11183023;21582776;23278398;25240467"	"SuperNatural:(SN00103587);ZINC bio:(ZINC03132486 ZINC03132487 ZINC54954737 ZINC54954739);additional;MeSH:(65105);PubMed;NORMAN:(NS00037685);COCONUT:(CNP0396242);PubChem:(65105 89967 2305644 2305645 410817 10080545 11171053 11183023 21582776 23278398 25240467);YMDB Mine;CHEBI:(44075);PubChem class - bio and metabolites;EcoCyc Mine;KEGG Mine"	60150259814	146.11768	109.97	"248_mapp_batch_00114_sirius_248"	248	NA	NA	248
"CC(C)CN(CC(C)C)C(=O)C1CCCCC1C(=O)N(CC(C)C)CC(C)C"	353	1	1	2	2	"0.12611617481634665"	-149.469175639294	1	36.2179028827769	"C24H46N2O2"	"[M + H]+"	"GPFAWYFTCKIPRA"	"InChI=1S/C24H46N2O2/c1-17(2)13-25(14-18(3)4)23(27)21-11-9-10-12-22(21)24(28)26(15-19(5)6)16-20(7)8/h17-22H,9-16H2,1-8H3"	"Lithium ionophore II"	6.0999999	"582040;133502;67930333"	"MeSH:(133502);PubChem:(582040 133502 67930333);PubMed"	70	395.36328	409.25	"386_mapp_batch_00114_sirius_391"	391	NA	NA	391
"CC(C)NC(=O)NC(=O)COC1=C(C=C(C=C1)Br)Br"	393	1	1	1	2	"0.04904374925437154"	-311.07708487193	0.997989949748744	3.84803691996246	"C12H14Br2N2O3"	"[M + H]+"	"DXUSESKZVPFYSV"	"InChI=1S/C12H14Br2N2O3/c1-7(2)15-12(18)16-11(17)6-19-10-4-3-8(13)5-9(10)14/h3-5,7H,6H2,1-2H3,(H2,15,16,17,18)"	"2-(2,4-dibromophenoxy)-N-(propan-2-ylcarbamoyl)acetamide"	3.5999999	"2632577"	"PubChem:(2632577);PubMed;CHEBI:(121047)"	98	392.94514	28.96	"56_mapp_batch_00114_sirius_56"	56	NA	NA	56
"CC(C)NCC(C1=CC=C(C=C1)[N+](=O)[O-])O"	337	1	1	2	2	"0.15286262731361613"	-244.170286995714	1	52.1660985694806	"C11H16N2O3"	"[M + H]+"	"UAORFCGRZIGNCI"	"InChI=1S/C11H16N2O3/c1-8(2)12-7-11(14)9-3-5-10(6-4-9)13(15)16/h3-6,8,11-12,14H,7H2,1-2H3"	"Nifenalol"	1.85648191	"6317;202035;202058;6918909;6943654"	"NORMAN:(NS00009260);PubChem:(6317 202035 202058 6918909 6943654);CHEBI:(134921);additional;MeSH:(6317);PubChem class - safety and toxic;PubMed"	67895398	225.12373	45.53	"159_mapp_batch_00114_sirius_159"	159	NA	NA	159
"CC(C=CC(C)(C(C)(C)O)O)C1CCC2C1(CCCC2=CC=C3C(C(CCC3=C)O)O)C"	349	1	1	2	2	"0.13203277272396796"	-95.1275186116206	1	29.4408045111435	"C28H44O4"	"[M - H2O + H]+"	"DTCMIYFEJWTWML"	"InChI=1S/C28H44O4/c1-18-9-14-24(29)25(30)21(18)11-10-20-8-7-16-27(5)22(12-13-23(20)27)19(2)15-17-28(6,32)26(3,4)31/h10-11,15,17,19,22-25,29-32H,1,7-9,12-14,16H2,2-6H3"	"null"	5.03693771	NA	"COCONUT:(CNP0174292);Natural Products:(UNPD108306);SuperNatural:(SN00401464)"	3178496	427.32101	534.42	"438_mapp_batch_00114_sirius_443"	443	NA	NA	443
"CC(C=CC(C)C(=C)C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C"	245	1	1	2	2	"0.29678133192368367"	-40.238934643303	1	28.369843206286	"C28H42O"	"[M - H2O + H]+"	"BVOOLULFYOLJAW"	"InChI=1S/C28H42O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h7-10,19-20,22,24-26,29H,1,11-17H2,2-6H3"	"null"	7.5	"101600338"	"COCONUT:(CNP0325876);Natural Products:(UNPD88697);PubChem:(101600338)"	2129922	377.32038	570.47	"462_mapp_batch_00114_sirius_467"	467	NA	NA	467
"CC(C=CC(C)C(=C)C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C"	239	1	1	2	2	"0.30676765838003334"	-57.5048614973394	1	26.8098597166845	"C28H42O"	"[M - H2O + H]+"	"BVOOLULFYOLJAW"	"InChI=1S/C28H42O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h7-10,19-20,22,24-26,29H,1,11-17H2,2-6H3"	"null"	7.5	"101600338"	"COCONUT:(CNP0325876);Natural Products:(UNPD88697);PubChem:(101600338)"	2129922	377.32084	507.3	"418_mapp_batch_00114_sirius_423"	423	NA	NA	423
"CC(C=CC(C)C(=C)C)C1CCC2C1(CCC3C2=CCC4=CC(=O)CCC34C)C"	386	1	1	2	2	"0.05987858994496596"	-152.617668245017	1	38.5035110573444	"C28H40O"	"[M - H2O + H]+"	"XYJDJPIPXFRIGW"	"InChI=1S/C28H40O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h7-8,10,17,19-20,24-26H,1,9,11-16H2,2-6H3"	"null"	7.19999981	"132280531"	"MeSH:(132280531);PubChem:(132280531);PubMed"	70	375.30499	563.44	"458_mapp_batch_00114_sirius_463"	463	NA	NA	463
"CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C"	350	1	1	2	2	"0.13061054991377966"	-72.7809279372346	1	96.1305507328718	"C28H44O3"	"[M + H]+"	"ZGLHBRQAEXKACO"	"InChI=1S/C28H44O3/c1-18(9-10-19(2)27(4,5)31)24-13-14-25-21(8-7-15-28(24,25)6)11-12-22-16-23(29)17-26(30)20(22)3/h9-12,18-19,23-26,29-31H,3,7-8,13-17H2,1-2,4-6H3"	"Ercalcitriol"	4.9000001	"4525693;6437855;9547236;9547243;9547244;9547245;9547246;9547247;9547248;9547249;9547250;11510212;13080242;11690486;10202864;10320404;44595705;44595846;44595847;54545809;54545810;54545811;54545812;53486188;60204123;58420699;58420700;58420723;66577026;70699390;71311082;71312250;73946280;71463883;86315559;86333217;87086023;87089291;87663194;87663874;88694239;88694906;88694968;88702313;88364016;88979275;92131196;92132756;92853215;101617367;101924996;101477117;101477120;102585002;117064628;117590618;118524614;118524615;117668818;125033111;125033112;125033113;122172546;122172900;122176737;123812576;124226491;124226492;124226493;124226494;124427301;126456274;129606968;131675017;131697806;131706727;131708913;134715546;131954614;138107537;138113615"	"HMDB:(6225);SuperNatural:(SN00216630);ZINC bio:(ZINC12496790 ZINC38253912);additional;MeSH:(6437855 9547243 101617367);PubMed;COCONUT:(CNP0106415);PubChem:(4525693 6437855 9547236 9547243 9547244 9547245 9547246 9547247 9547248 9547249 9547250 11510212 13080242 11690486 10202864 10320404 44595705 44595846 44595847 54545809 54545810 54545811 54545812 53486188 60204123 58420699 58420700 58420723 66577026 70699390 71311082 71312250 73946280 71463883 86315559 86333217 87086023 87089291 87663194 87663874 88694239 88694906 88694968 88702313 88364016 88979275 92131196 92132756 92853215 101617367 101924996 101477117 101477120 102585002 117064628 117590618 118524614 118524615 117668818 125033111 125033112 125033113 122172546 122172900 122176737 123812576 124226491 124226492 124226493 124226494 124427301 126456274 129606968 131675017 131697806 131706727 131708913 134715546 131954614 138107537 138113615);CHEBI:(86320);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine"	8677515374	429.33655	570.47	"461_mapp_batch_00114_sirius_466"	466	NA	NA	466
"CC(CCC#N)C(=O)C"	278	1	1	1	1	"0.25143712446892136"	-90.1115959220586	1	4.93688011777745	"C7H11NO"	"[M + Na]+"	"NWVJJSXURDQKFU"	"InChI=1S/C7H11NO/c1-6(7(2)9)4-3-5-8/h6H,3-4H2,1-2H3"	"4-methyl-5-oxo-hexanenitrile"	0.5	"11564477;29937835;29937840"	"COCONUT:(CNP0043042);PubChem:(11564477 29937835 29937840);ZINC bio:(ZINC22005401 ZINC22005406)"	2105346	148.07286	34.95	"103_mapp_batch_00114_sirius_103"	103	NA	NA	103
"CC(CCOP(=O)(O)OP(=O)(O)O)CO"	320	1	1	1	2	"0.17501123840874833"	-88.0041304423321	1	57.0690928833652	"C5H14O8P2"	"[M + H]+"	"URURINNTPGGDIV"	"InChI=1S/C5H14O8P2/c1-5(4-6)2-3-12-15(10,11)13-14(7,8)9/h5-6H,2-4H2,1H3,(H,10,11)(H2,7,8,9)"	"(4-hydroxy-3-methylbutyl) phosphono hydrogen phosphate"	-2.20000005	"447901;5288154"	"COCONUT:(CNP0021588);EcoCyc Mine;PubChem:(447901 5288154);KEGG Mine;PubChem class - bio and metabolites"	25788678146	265.02313	34.15	"98_mapp_batch_00114_sirius_98"	98	NA	NA	98
"CC(CO)([N+](=O)[O-])[N+](=O)[O-]"	363	1	1	1	2	"0.10660055506028494"	-123.517317393036	1	17.1871145864791	"C3H6N2O5"	"[M + H]+"	"IPLRZPREFHIGIB"	"InChI=1S/C3H6N2O5/c1-3(2-6,4(7)8)5(9)10/h6H,2H2,1H3"	"2,2-Dinitropropanol"	-0.400000006	"70194"	"PubChem class - safety and toxic;PubChem:(70194);PubMed"	67108930	151.0353	25.3	"9_mapp_batch_00114_sirius_9"	9	NA	NA	9
"CC(CO)(CO)C(=O)NNC1=CC=CC=C1"	281	1	1	2	2	"0.24560182468644587"	-211.62569021253	1	76.4013776077717	"C11H16N2O3"	"[M + H]+"	"QXVQVTBWOPOSTG"	"InChI=1S/C11H16N2O3/c1-11(7-14,8-15)10(16)13-12-9-5-3-2-4-6-9/h2-6,12,14-15H,7-8H2,1H3,(H,13,16)"	"3-hydroxy-2-(hydroxymethyl)-2-methyl-N''-phenylpropanehydrazide"	0.400000006	"87347"	"PubChem:(87347);NORMAN:(NS00025887)"	262146	225.12328	41.95	"146_mapp_batch_00114_sirius_146"	146	NA	NA	146
"CC(CO)OCC(C)OCC(C)O"	130	1	1	1	2	"0.5379735073449327"	-8.66307025942352	1	33.0333254620248	"C9H20O4"	"[M + H]+"	"LCZVSXRMYJUNFX"	"InChI=1S/C9H20O4/c1-7(11)5-12-9(3)6-13-8(2)4-10/h7-11H,4-6H2,1-3H3"	"((Methylethylene)bis(oxy))dipropanol"	0.437024623	"32611;54759154;57250995;72941615;76959961;76959962;86287488;86306300;86306304;92460828;121492977"	"PubChem class - food;PubChem:(32611 54759154 57250995 72941615 76959961 76959962 86287488 86306300 86306304 92460828 121492977);Maconda:(CON00095);additional;PubChem class - bio and metabolites;HSDB:(24800-44-0);MeSH:(32611);PubChem class - safety and toxic;Training Set;PubMed"	218646086	193.14358	166.11	"279_mapp_batch_00114_sirius_279"	279	NA	NA	279
"CC(CO)OCC(C)OCC(C)O"	140	1	1	1	2	"0.5254291406857724"	-8.65396026683534	1	33.220820198423	"C9H20O4"	"[M + H]+"	"LCZVSXRMYJUNFX"	"InChI=1S/C9H20O4/c1-7(11)5-12-9(3)6-13-8(2)4-10/h7-11H,4-6H2,1-3H3"	"((Methylethylene)bis(oxy))dipropanol"	0.437024623	"32611;54759154;57250995;72941615;76959961;76959962;86287488;86306300;86306304;92460828;121492977"	"PubChem class - food;PubChem:(32611 54759154 57250995 72941615 76959961 76959962 86287488 86306300 86306304 92460828 121492977);Maconda:(CON00095);additional;PubChem class - bio and metabolites;HSDB:(24800-44-0);MeSH:(32611);PubChem class - safety and toxic;Training Set;PubMed"	218646086	193.14358	161.91	"274_mapp_batch_00114_sirius_274"	274	NA	NA	274
"CC(CO)OCC(C)OCC(C)O"	149	1	1	1	2	"0.5015432505185099"	-8.91345195875388	1	33.2734534365445	"C9H20O4"	"[M + H]+"	"LCZVSXRMYJUNFX"	"InChI=1S/C9H20O4/c1-7(11)5-12-9(3)6-13-8(2)4-10/h7-11H,4-6H2,1-3H3"	"((Methylethylene)bis(oxy))dipropanol"	0.437024623	"32611;54759154;57250995;72941615;76959961;76959962;86287488;86306300;86306304;92460828;121492977"	"PubChem class - food;PubChem:(32611 54759154 57250995 72941615 76959961 76959962 86287488 86306300 86306304 92460828 121492977);Maconda:(CON00095);additional;PubChem class - bio and metabolites;HSDB:(24800-44-0);MeSH:(32611);PubChem class - safety and toxic;Training Set;PubMed"	218646086	193.14361	161.26	"272_mapp_batch_00114_sirius_272"	272	NA	NA	272
"CC(CO)OCC(C)OCC(C)OCC(C)O"	231	1	1	1	2	"0.319454018560362"	-6.02414939546035	1	24.9182109447242	"C12H26O5"	"[M + H]+"	"QVHMSMOUDQXMRS"	"InChI=1S/C12H26O5/c1-9(14)6-15-11(3)8-17-12(4)7-16-10(2)5-13/h9-14H,5-8H2,1-4H3"	"2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propan-1-ol"	0.78888166	"91234;53495069;77620522;92135787;92135776;92135777;92135778;92135779;92135780;92135781;92135782;92135783;92135784;92135785;92135786;92135788;92135789"	"NORMAN:(NS00017692);COCONUT;PubChem:(91234 53495069 77620522 92135787 92135776 92135777 92135778 92135779 92135780 92135781 92135782 92135783 92135784 92135785 92135786 92135788 92135789);Maconda:(CON00096);PubChem class - bio and metabolites"	19137538	251.18539	207.35	"295_mapp_batch_00114_sirius_298"	298	NA	NA	298
"CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O"	174	1	1	1	2	"0.4383156964814246"	-6.26508759131865	0.993467336683417	28.6748535075191	"C15H32O6"	"[M + H]+"	"AQRQHYITOOVBTO"	"InChI=1S/C15H32O6/c1-11(17)7-18-13(3)9-20-15(5)10-21-14(4)8-19-12(2)6-16/h11-17H,6-10H2,1-5H3"	"Pentapropyleneglycol (6CI,8CI)"	1.14073873	"9836244"	"NORMAN:(NS00017694);COCONUT:(CNP0223353);PubChem:(9836244);Maconda:(CON00097);additional;Training Set"	2900994	309.22711	239.64	"307_mapp_batch_00114_sirius_312"	312	NA	NA	312
"CC(CSCC(C(=O)O)N)C(=O)O"	125	1	1	2	2	"0.5482812661001506"	-56.7160331407431	1	110.97931891635	"C7H13NO4S"	"[M + H]+"	"QSPWUNSFUXUUDG"	"InChI=1S/C7H13NO4S/c1-4(6(9)10)2-13-3-5(8)7(11)12/h4-5H,2-3,8H2,1H3,(H,9,10)(H,11,12)"	"S-(2-Carboxypropyl)cysteine"	-2.5999999	"151433;14889929;71369302"	"COCONUT:(CNP0180387);HMDB:(30411);Natural Products:(UNPD185859 UNPD93841);PubChem:(151433 14889929 71369302);SuperNatural:(SN00338566 SN00332163);PubChem class - bio and metabolites;MeSH:(151433);PubMed"	19955790	208.0638	40.01	"141_mapp_batch_00114_sirius_141"	141	NA	NA	141
