"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"140_mapp_batch_00114_sirius_140"	"C10H16N5O8P"	"[M - H2O + H]+"	"C10H14N5O7P"	"Carbohydrates"	0.998913764953613	"Nucleosides"	0.996185958385468	"Purine nucleos(t)ides"	0.985308945178986	"Purine ribonucleoside monophosphates"	0.986901998519898	"Purine ribonucleoside monophosphates"	0.986901998519898	"Purine ribonucleotides"	0.964936316013336	"Purine nucleotides"	0.749373912811279	"Nucleosides, nucleotides, and analogues"	0.80677717924118	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	140	140
"141_mapp_batch_00114_sirius_141"	"C7H13NO4S"	"[M + H]+"	"C7H13NO4S"	"Amino acids and Peptides"	0.974814474582672	"Small peptides"	0.99393904209137	"Aminoacids"	0.952823340892792	"Alpha amino acids"	0.889576613903046	"Amino acids and derivatives"	0.994231760501862	"Amino acids, peptides, and analogues"	0.993835508823395	"Carboxylic acids and derivatives"	0.999752342700958	"Organic acids and derivatives"	0.999940514564514	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	141	141
"143_mapp_batch_00114_sirius_143"	"C4H8N2O3"	"[M + H]+"	"C4H8N2O3"	"Amino acids and Peptides"	0.935911059379578	"Small peptides"	0.89037299156189	"Aminoacids"	0.719408631324768	"Alpha amino acids"	0.93303769826889	"Amino acids and derivatives"	0.806174278259277	"Amino acids, peptides, and analogues"	0.795253396034241	"Carboxylic acids and derivatives"	0.906757950782776	"Organic acids and derivatives"	0.841307044029236	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	143	143
"144_mapp_batch_00114_sirius_144"	"C6H9N3O"	"[M - H2O + H]+"	"C6H7N3"	"Alkaloids"	0.827629864215851	"Nicotinic acid alkaloids"	0.437679320573807	"Pyridine alkaloids"	0.433207929134369	"Aminopyrimidines and derivatives"	0.867053210735321	"Aminopyrimidines and derivatives"	0.867053210735321	"Pyrimidines and pyrimidine derivatives"	0.980997085571289	"Diazines"	0.993103921413422	"Organoheterocyclic compounds"	0.999929785728455	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Aromatic alcohols; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	144	144
"145_mapp_batch_00114_sirius_145"	"C12H16N4OS"	"[M + H]+"	"C12H16N4OS"	"Alkaloids"	0.999402403831482	"Nicotinic acid alkaloids"	0.937610268592834	"Pyridine alkaloids"	0.914373397827148	"Thiamines"	0.996992230415344	"Thiamines"	0.996992230415344	"Pyrimidines and pyrimidine derivatives"	0.998841345310211	"Diazines"	0.999058187007904	"Organoheterocyclic compounds"	0.999995231628418	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Thiazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Thiamines; Diazines; Amines; Primary amines; 4,5-disubstituted thiazoles; Organic cations; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	145	145
"146_mapp_batch_00114_sirius_146"	"C11H16N2O3"	"[M + H]+"	"C11H16N2O3"	"Alkaloids"	0.858039855957031	"Tetramate alkaloids"	0.597452700138092	"Pyrazine and Piperazine alkaloids"	0.730769157409668	"Aryl ketones"	0.518051147460938	"Ketones"	0.488445788621902	"Carbonyl compounds"	0.330316036939621	"Organooxygen compounds"	0.99997866153717	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aryl ketones; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	146	146
"147_mapp_batch_00114_sirius_147"	"C6H9NOS"	"[M + H]+"	"C6H9NOS"	"Alkaloids"	0.998157441616058	"Serine alkaloids"	0.830744326114655	"Thiazole alkaloids"	0.719046592712402	"Thiazoles"	0.999999284744263	NA	NA	"Thiazoles"	0.999999284744263	"Azoles"	0.999998927116394	"Organoheterocyclic compounds"	0.999998688697815	"Organic compounds; Organoheterocyclic compounds; Thiazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	147	147
"148_mapp_batch_00114_sirius_148"	"C6H13O9P"	"[M + K]+"	"C6H13O9P"	"Carbohydrates"	0.999171853065491	"Saccharides"	0.9977867603302	"Monosaccharides"	0.914100587368012	"Hexose phosphates"	0.530458986759186	"Monosaccharides"	0.976242423057556	"Carbohydrates and carbohydrate conjugates"	0.990291655063629	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hemiacetals; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Hexose phosphates; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	148	148
"150_mapp_batch_00114_sirius_150"	"C10H16N2O3"	"[M + H]+"	"C10H16N2O3"	"Amino acids and Peptides"	0.999082803726196	"Small peptides"	0.99995481967926	"Dipeptides"	0.999853253364563	"Dipeptides"	0.999994993209839	"Peptides"	0.999993443489075	"Amino acids, peptides, and analogues"	1	"Carboxylic acids and derivatives"	0.99999988079071	"Organic acids and derivatives"	0.999999642372131	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Amines; Secondary amines; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	150	150
"151_mapp_batch_00114_sirius_151"	"C6H6N2O"	"[M + H]+"	"C6H6N2O"	"Alkaloids"	0.999862909317017	"Nicotinic acid alkaloids"	0.905825197696686	"Pyridine alkaloids"	0.890334486961365	"Pyridinecarboxamides"	0.875354051589966	"Pyridinecarboxamides"	0.875354051589966	"Pyridinecarboxylic acids and derivatives"	0.982604563236237	"Pyridines and derivatives"	0.99868780374527	"Organoheterocyclic compounds"	0.999979615211487	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Primary carboxylic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	151	151
"152_mapp_batch_00114_sirius_152"	"C5H8O2S"	"[M + H]+"	"C5H8O2S"	"Fatty acids"	0.863027095794678	"Fatty Acids and Conjugates"	0.370401591062546	"Fatty aldehydes"	0.17055270075798	"Fatty acids and conjugates"	0.456090301275253	NA	NA	"Fatty acids and conjugates"	0.456090301275253	"Fatty Acyls"	0.101011455059052	"Lipids and lipid-like molecules"	0.0738628432154655	"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	152	152
"153_mapp_batch_00114_sirius_153"	"C5H11NO2S"	"[M + H]+"	"C5H11NO2S"	"Amino acids and Peptides"	0.996255874633789	"Small peptides"	0.999680519104004	"Aminoacids"	0.99593049287796	"Alpha amino acids"	0.950786769390106	"Amino acids and derivatives"	0.998075842857361	"Amino acids, peptides, and analogues"	0.997996211051941	"Carboxylic acids and derivatives"	0.997217893600464	"Organic acids and derivatives"	0.998192846775055	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	153	153
"154_mapp_batch_00114_sirius_154"	"C10H17N3O6S"	"[M + H]+"	"C10H17N3O6S"	"Amino acids and Peptides"	0.999339878559112	"Small peptides"	0.999691843986511	"Tripeptides"	0.938513576984406	"Gamma-glutamyl peptides"	0.656176209449768	"Peptides"	0.999752700328827	"Amino acids, peptides, and analogues"	0.999973654747009	"Carboxylic acids and derivatives"	0.999922871589661	"Organic acids and derivatives"	0.999977231025696	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	154	154
"155_mapp_batch_00114_sirius_155"	"C10H17N3O6S"	"[M + K]+"	"C10H17N3O6S"	"Amino acids and Peptides"	0.999586760997772	"Small peptides"	0.99984073638916	"Dipeptides"	0.964505791664124	"Gamma-glutamyl peptides"	0.931367695331574	"Peptides"	0.999193251132965	"Amino acids, peptides, and analogues"	0.999874472618103	"Carboxylic acids and derivatives"	0.99980241060257	"Organic acids and derivatives"	0.999959826469421	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	155	155
"156_mapp_batch_00114_sirius_156"	"C10H17N3O6S"	"[M + Na]+"	"C10H17N3O6S"	"Amino acids and Peptides"	0.999703943729401	"Small peptides"	0.999908328056335	"Dipeptides"	0.955517530441284	"Gamma-glutamyl peptides"	0.769904971122742	"Peptides"	0.999763309955597	"Amino acids, peptides, and analogues"	0.999968409538269	"Carboxylic acids and derivatives"	0.999839305877686	"Organic acids and derivatives"	0.999969720840454	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	156	156
"157_mapp_batch_00114_sirius_157"	"C11H20N2O4"	"[M - H2O + H]+"	"C11H18N2O3"	"Amino acids and Peptides"	0.369445532560349	"Small peptides"	0.561708092689514	"Aminoacids"	0.294942200183868	"Alpha amino acids"	0.552933037281036	"Amino acids and derivatives"	0.546698689460754	"Amino acids, peptides, and analogues"	0.544156789779663	"Carboxylic acids and derivatives"	0.673060953617096	"Organic acids and derivatives"	0.589819848537445	"Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Alkanolamines; Medium-chain fatty acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	157	157
"158_mapp_batch_00114_sirius_158"	"C5H4N4O"	"[M + H]+"	"C5H4N4O"	"Alkaloids"	0.996488809585571	"Pseudoalkaloids"	0.679313540458679	"Purine alkaloids"	0.69782942533493	"6-oxopurines"	0.871804654598236	"Purinones"	0.984723925590515	"Purines and purine derivatives"	0.950683176517487	"Imidazopyrimidines"	0.990387737751007	"Organoheterocyclic compounds"	0.99999988079071	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	158	158
