structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	2	0.448	0.514	-224.319	0.224	0.002	93.165	C37H68O5	[M - H2O + H]+	C37H67O4+	CNWDFRHWESXPEY	InChI=1S/C37H68O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h15-18,35,38H,3-14,19-34H2,1-2H3	[2-[(Z)-heptadec-9-enoyl]oxy-3-hydroxypropyl] (Z)-heptadec-9-enoate	CCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCC	13.300	9543689;134724554;138136985	LIPIDMAPS:(LMGL02010021);PUBCHEM:(9543689 134724554 138136985)	2147483650	575.504	188	3.135	695994835665758994	695994657080675368	280	
1	2	0.239	0.257	-49.810	0.292	0.001	66.026	C10H10O2	[M + H3N + H]+	C10H14NO2+	JAMNSIXSLVPNLC	InChI=1S/C10H10O2/c1-3-9-4-6-10(7-5-9)12-8(2)11/h3-7H,1H2,2H3	4-ethenylphenyl acetate	CC(=O)OC1=CC=C(C=C1)C=C	2.384	75821;141363380	COCONUT:(CNP0306868);NORMAN:(NS00028076);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0160216);PUBCHEM:(75821 141363380);DSSTox:(DTXSID2044898);PUBMED:(null)	137509470274	180.102	189	3.143	695994866401620431	695994657114229804	281	
1	1	0.043	0.043	-366.607	0.999	0.333	53.771	C18H27NO7	[M + H3N + H]+	C18H31N2O7+	QTCRXZRCLRRRCO	InChI=1S/C18H27NO7/c1-4-11-7-10(2)18(3,23)17(22)25-9-12-13(20)8-19(24)6-5-14(15(12)19)26-16(11)21/h4,10,12-15,20,23H,5-9H2,1-3H3	Rosmarinine N-oxide	CC=C1CC(C(C(=O)OCC2C(C[N+]3(C2C(CC3)OC1=O)[O-])O)(C)O)C	0.400	163184401;163191634;163192502	SUPERNATURAL:(SN0314492);PUBCHEM:(163184401 163191634 163192502);LOTUS:(Q110188559 Q104402257)	269484034	387.212	189	3.145	695994863008428274	695994657143589936	282	
1	1	0.382	0.437	-40.484	0.998	0.491	56.349	C8H10O2	[M - H2O + H]+	C8H9O+	PWMWNFMRSKOCEY	InChI=1S/C8H10O2/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8-10H,6H2	(S)Phenylethane-12-Diol	C1=CC=C(C=C1)C(CO)O	0.900	102588637;102588638;135043380;58297821;25271027;25271028;643312;71752249;7149;11679836;2724621	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0303891);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(7149);SUPERNATURAL:(SN0297026);MESH:(7149);FooDB:(FDB029731);PUBCHEM:(102588637 102588638 135043380 58297821 25271027 25271028 643312 71752249 7149 11679836 2724621);COCONUT:(CNP0106512);NORMAN:(NS00021395);METACYC:(CPD-22736 CPD-20312);CHEBI:(183269);DSSTox:(DTXSID20858404 DTXSID8042422);LOTUS:(Q27270578 Q26841299);PUBMED:(null)	138335750254	121.065	189	3.147	695994837674830784	695994657172950068	283	
1	1	0.399	0.712	-43.929	1.000	0.333	80.533	C8H8O	[M + H3N + H]+	C8H12NO+	YNGIFMKMDRDNBQ	InChI=1S/C8H8O/c1-2-7-4-3-5-8(9)6-7/h2-6,9H,1H2	3-(2-Deuterioethenyl)phenol	C=CC1=CC(=CC=C1)O	2.043	3013921;141351051	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3013921 141351051);DSSTox:(DTXSID00211033);PUBMED:(null)	137506062402	138.091	189	3.154	695994822491449390	695994657198115896	284	
1	1	0.296	0.296	-102.574	0.922	0.285	49.539	C16H20O7	[M + H3N + H]+	C16H24NO7+	UYJNIDIDTZJFNU	InChI=1S/C16H20O7/c1-21-11-6-4-10(5-7-11)3-2-8-22-16-15(20)14(19)13(18)12(9-17)23-16/h4-7,12-20H,8-9H2,1H3	3-(4-methoxyphenyl)prop-2-yn-1-yl alpha-D-mannopyranoside	COC1=CC=C(C=C1)C#CCOC2C(C(C(C(O2)CO)O)O)O	-0.019	57339135	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(57339135);PUBMED:(null)	16777282	342.155	189	3.154	695994825658149066	695994657223281724	285	
1	4	0.074	0.134	-182.486	0.011	0.009	24.619	C17H19N5O3	[M + K]+	C17H19KN5O3+	DKCNPIBVTFOKFB	InChI=1S/C17H19N5O3/c1-4-11-7-5-6-8-12(11)19-13(23)9-22-10-18-15-14(22)16(24)21(3)17(25)20(15)2/h5-8,10H,4,9H2,1-3H3,(H,19,23)	2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)-N-(2-ethylphenyl)acetamide	CCC1=CC=CC=C1NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C	1.831	775385	SUPERNATURAL:(SN0067884);PUBCHEM:(775385)	1048578	380.111	189	3.154	695994848835874259	695994657298779204	287	
1	1	0.021	0.021	-361.089	1.000	0.333	79.396	C11H24N2O4	[M - H2O + H]+	C11H23N2O3+	OCUICOFGFQENAS	InChI=1S/C11H24N2O4/c1-11(2,3)17-10(14)13-5-7-16-9-8-15-6-4-12/h4-9,12H2,1-3H3,(H,13,14)	tert-Butyl (2-(2-(2-aminoethoxy)ethoxy)ethyl)carbamate	CC(C)(C)OC(=O)NCCOCCOCCN	-0.300	9881394	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(9881394);DSSTox:(DTXSID80432289)	137506062338	231.171	189	3.155	695994852023545519	695994657323945032	288	
1	4	0.177	0.177	-183.670	0.014	0.000	57.736	C33H66O4	[M + Na]+	C33H66NaO4+	MLGMWWAJQYZVDD	InChI=1S/C33H66O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-33(36)37-31-32(35)30-34/h32,34-35H,2-31H2,1H3	2,3-Dihydroxypropyl triacontanoate	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	11.856	54078281;123572371	MiMeDB:(MMDBc0045218);PUBCHEM:(54078281 123572371);DSSTox:(DTXSID70708864)	138512695298	549.488	190	3.163	695994863314612526	695994657378470992	290	
1	1	0.248	0.248	-194.563	1.000	0.332	73.909	C11H22N2O4	[M - H2O + H]+	C11H21N2O3+	XMWRFIFYIHFAIO	InChI=1S/C11H22N2O4/c1-5(2)7(12)9(14)10(15)13-8(6(3)4)11(16)17/h5-9,14H,12H2,1-4H3,(H,13,15)(H,16,17)	Lapstatin	CC(C)C(C(C(=O)NC(C(C)C)C(=O)O)O)N	-1.900	163037040;137520952;100981415	COCONUT:(CNP0316968);SUPERNATURAL:(SN0434596);MESH:(100981415 137520952);PUBCHEM:(163037040 137520952 100981415);LOTUS:(Q110187779 Q77625116);PUBMED:(null)	271581254	229.155	190	3.165	695994812425118949	695994657403636820	291	
1	1	0.508	0.508	-159.258	0.988	0.310	34.161	C24H26O12	[M + H3N + H]+	C24H30NO12+	FOJZLLFOBPZIMW	InChI=1S/C24H26O12/c1-2-5-33-23-19(30)17-14(28)7-11(34-24-21(32)20(31)18(29)16(9-25)36-24)8-15(17)35-22(23)10-3-4-12(26)13(27)6-10/h3-4,6-8,16,18,20-21,24-29,31-32H,2,5,9H2,1H3	2-(3,4-Dihydroxyphenyl)-3-propoxy-5-hydroxy-7-(beta-D-glucopyranosyloxy)-4H-1-benzopyran-4-one	CCCOC1=C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O	1.600	118970681;145041846;132520412	PUBCHEM:(118970681 145041846 132520412)	2	524.177	190	3.166	695994967241081547	695994657432996952	292	
1	1	0.022	0.022	-299.444	0.800	0.333	75.925	C13H18O4S	[M + H3N + H]+	C13H22NO4S+	DCBKCZSYJRZBDB	InChI=1S/C13H18O4S/c1-11-2-4-13(5-3-11)18(14,15)17-10-12-6-8-16-9-7-12/h2-5,12H,6-10H2,1H3	[Dideuterio(oxan-4-yl)methyl] 4-methylbenzenesulfonate	CC1=CC=C(C=C1)S(=O)(=O)OCC2CCOCC2	2.380	19077576;166169716	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(19077576 166169716);DSSTox:(DTXSID70597851)	137506062338	288.127	190	3.167	695994835477015265	695994657466551388	293	
1	1	-Infinity	-Infinity	-110.222	0.991	0.468	43.879	C6H14ClNO3	[M + H]+	C6H15ClNO3+	PCTCXEVTTATQFQ	InChI=1S/C6H14ClNO3/c1-3-4-5-6-7(11-2)8(9)10/h3-6H2,1-2H3	Methoxy-nitro-pentyl-lambda3-chlorane	CCCCCCl([N+](=O)[O-])OC	3.000	88689602	PUBCHEM:(88689602)	2	184.073	191	3.175	695994842766716094	695994657533660260	295	
1	1	0.101	0.101	-137.143	1.000	0.333	54.712	C5H6N4O2	[M - H2O + H]+	C5H5N4O+	NNWAARLSYSBVPB	InChI=1S/C5H6N4O2/c6-4(10)2-3(5(7)11)9-1-8-2/h1H,(H2,6,10)(H2,7,11)(H,8,9)	1H-Imidazole-4,5-dicarboxamide	C1=NC(=C(N1)C(=O)N)C(=O)N	-1.741	65745	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(65745);PUBCHEM:(65745);DSSTox:(DTXSID20232109);PUBMED:(null)	137506062406	137.046	191	3.185	695994824127228037	695994657504300128	294	
1	1	0.745	0.781	-36.570	1.000	0.999	57.578	C18H24O12	[M + Na]+	C18H24NaO12+	DGDWCRWJRNMRKX	InChI=1S/C18H24O12/c1-6(20)27-4-7-2-9(21)12-8(16(25)26)5-28-17(11(7)12)30-18-15(24)14(23)13(22)10(3-19)29-18/h2,5,9-15,17-19,21-24H,3-4H2,1H3,(H,25,26)	Asperulosidic Acid	CC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O	-3.200	154828199;101424433;163026136;101714788;145709477;138756751;13935238;133556231;11968867;44423083	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0248668);TeroMol:(TKC022221 TKC089485 TKC149806 TKC149808 TKC089484 TKC089483);BloodExposome:(11968867);SUPERNATURAL:(SN0064872);MESH:(11968867);PUBCHEM:(154828199 101424433 163026136 101714788 145709477 138756751 13935238 133556231 11968867 44423083);GNPS:(CCMSLIB00000852365 CCMSLIB00000852361 CCMSLIB00000849536);COCONUT:(CNP0303779);NORMAN:(NS00097032);CHEBI:(167730);DSSTox:(DTXSID201315882);LOTUS:(Q104978628 Q104978629 Q104978627 Q104399459 Q104393200);PUBMED:(null);KNAPSACK:(DGDWCRWJRNMRKX-UHFFFAOYSA-N)	137740161150	455.116	192	3.198	695994925847493762	695994657604963432	296	
1	1	0.019	0.019	-248.072	0.877	0.270	76.690	C17H18F6N4O4S	[M - H2O + H]+	C17H17F6N4O3S+	LQCYQWPTGGZKBO	InChI=1S/C17H18F6N4O4S/c1-4-15(16(18,19)20,17(21,22)23)25-14(28)24-11-5-7-12(8-6-11)32(29,30)27-13-9(2)10(3)26-31-13/h5-8,27H,4H2,1-3H3,(H2,24,25,28)	1-[4-[(3,4-Dimethyl-1,2-oxazol-5-yl)sulfamoyl]phenyl]-3-[1,1,1-trifluoro-2-(trifluoromethyl)butan-2-yl]urea	CCC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NO2)C)C	4.695	5109941	PUBCHEM:(5109941)	2	471.090	192	3.198	695995042763722032	695994657642712172	297	
1	1	0.047	0.047	-485.928	0.437	0.329	79.102	C19H20N4O8	[M + H3N + H]+	C19H24N5O8+	IPAMUZPOGLKECI	InChI=1S/C19H20N4O8/c1-23(19(29)22-13(17(26)27)8-15(24)25)9-12-6-7-14(30-12)18(28)31-11-4-2-10(3-5-11)16(20)21/h2-7,13H,8-9H2,1H3,(H3,20,21)(H,22,29)(H,24,25)(H,26,27)	(2S)-2-[[[5-(4-carbamimidoylphenoxy)carbonylfuran-2-yl]methyl-methylcarbamoyl]amino]butanedioic acid	CN(CC1=CC=C(O1)C(=O)OC2=CC=C(C=C2)C(=N)N)C(=O)NC(CC(=O)O)C(=O)O	0.000	71491786	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(71491786)	16777218	450.161	193	3.213	695994825024809132	695994657739181168	298	
1	1	0.375	0.375	-99.238	1.000	0.500	104.055	C10H10O5	[M - H2O + H]+	C10H9O4+	YFXWTVLDSKSYLW	InChI=1S/C10H10O5/c1-15-8-5-6(2-3-9(12)13)4-7(11)10(8)14/h2-5,11,14H,1H3,(H,12,13)	3-(3,4-dihydroxy-5-methoxyphenyl)prop-2-enoic acid	COC1=CC(=CC(=C1O)O)C=CC(=O)O	1.100	16109942;10465704;160594;446834;54725791;54740354	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0035484);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(446834);SUPERNATURAL:(SN0449336);MESH:(446834);FooDB:(FDB014170);PUBCHEM:(16109942 10465704 160594 446834 54725791 54740354);COCONUT:(CNP0201458);METACYC:(5-HYDROXY-FERULIC-ACID);PLANTCYC:(5-HYDROXY-FERULIC-ACID);CHEBI:(144056 144381 2069 20582);KEGG:(C05619);DSSTox:(DTXSID901030502);LOTUS:(Q27109313 Q1033729 Q105347894);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(YFXWTVLDSKSYLW-UHFFFAOYSA-N)	138369173886	193.050	193	3.214	695994818175510198	695994657806290040	300	
1	3	0.159	0.610	-38.276	0.064	0.001	63.311	C9H8O3	[M - H2O + H]+	C9H7O2+	KKSDGJDHHZEWEP	InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)	M-Coumaric Acid	C1=CC(=CC(=C1)O)C=CC(=O)O	1.393	5316112;124202751;76172749;637541;131871544;11496;54694258;71310991	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0001713);MiMeDB:(MMDBc0030307);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(11496 637541);SUPERNATURAL:(SN0188243);MESH:(637541);FooDB:(FDB002590);PUBCHEM:(5316112 124202751 76172749 637541 131871544 11496 54694258 71310991);COCONUT:(CNP0335428);NORMAN:(NS00014562 NS00076981);METACYC:(CPD-10797);CHEBI:(47926 47928 32357 47925 47927);KEGG:(C12621);DSSTox:(DTXSID001336224 DTXSID00891551 DTXSID30746429 DTXSID901270116);LOTUS:(Q27120850 Q6712039);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	139443046766	147.044	193	3.214	695994820415268699	695994657776929908	299	
1	2	-Infinity	-Infinity	-279.217	0.154	0.071	104.965	C14H15F4N3O6	[M + H3N + H]+	C14H19F4N4O6+	IPQVOJJLYFYHFH	InChI=1S/C14H15F4N3O6/c15-8-9(23)7(5-22)27-11(8)21-4-6(10(24)20-13(21)26)2-1-3-19-12(25)14(16,17)18/h1-2,4,7-9,11,22-23H,3,5H2,(H,19,25)(H,20,24,26)	2,2,2-trifluoro-N-[3-[1-[(2R,3S,5R)-3-fluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2,4-dioxopyrimidin-5-yl]prop-2-enyl]acetamide	C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)F)C=CCNC(=O)C(F)(F)F	-0.400	87153474;118262445;123522850;123290380	PUBCHEM:(87153474 118262445 123522850 123290380)	2	415.123	193	3.214	695994870214242907	695994657906953348	303	
1	2	0.425	0.425	-19.538	0.054	0.500	51.290	C8H6O	[M + H]+	C8H7O+	VIBUAICNAOVIKR	InChI=1S/C8H7O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H2/q+1	4-Formylbenzyl cation	[CH2+]C1=CC=C(C=C1)C=O	0.000	86174208	PUBCHEM:(86174208)	2	119.049	193	3.214	695994856414981980	695994657940507784	304	
1	1	0.019	0.034	-205.944	1.000	0.333	116.496	C5H9ClN2O	[M + H3N + H]+	C5H13ClN3O+	KWWLFIMAJYMXDK	InChI=1S/C5H9ClN2O/c6-5-2-1-3-8(4-5)7-9/h5H,1-4H2	3-Chloro-1-nitrosopiperidine	C1CC(CN(C1)N=O)Cl	1.805	12508358	PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(12508358);PUBCHEM:(12508358);DSSTox:(DTXSID20984050);PUBMED	137506062406	166.073	193	3.223	695994818024515184	695994657969867916	305	
1	1	0.193	0.193	-122.736	1.000	0.333	90.286	C7H17NO3	[M - H2O + H]+	C7H16NO2+	BWVGWYGBCIARRP	InChI=1S/C7H17NO3/c1-2-3-8-7(4-9,5-10)6-11/h8-11H,2-6H2,1H3	[Tris(hydroxymethyl)methylamino]-propane	CCCNC(CO)(CO)CO	-1.500	15991582	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(15991582)	16777218	146.118	194	3.233	695994818007737963	695994658003422352	306	
1	1	0.058	0.058	-55.314	0.723	0.333	100.908	C9H12O4	[M + H3N + H]+	C9H16NO4+	GJTMBEFCTBJFIH	InChI=1S/C9H12O4/c1-7(6-13-9(3)11)4-5-12-8(2)10/h4-6H,1-3H3	[(1Z,3Z)-4-acetyloxy-3-methylbuta-1,3-dienyl] acetate	CC(=COC(=O)C)C=COC(=O)C	1.300	94005838;15916858;6437037;88661419;104348	NORMAN:(NS00057208 NS00090861);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(94005838 15916858 6437037 88661419 104348);DSSTox:(DTXSID301220006 DTXSID601237371)	137506324482	202.108	195	3.242	695994824924145820	695994658070531224	308	
1	1	0.156	0.156	-205.011	1.000	0.333	108.996	C8H16N2O5	[M - H2O + H]+	C8H15N2O4+	DSGIVWSDDRDJIO	InChI=1S/C8H16N2O5/c1-3(11)5(9)7(13)10-6(4(2)12)8(14)15/h3-6,11-12H,9H2,1-2H3,(H,10,13)(H,14,15)	Thr-Thr	CC(C(C(=O)NC(C(C)O)C(=O)O)N)O	-4.500	155903249;145453501;87858002;87858003;156908027;11321969;13371858;13371859;91129448;141123814	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0087176);HMDB:(HMDB0029071);CHEBI:(169953 73665);SUPERNATURAL:(SN0074073);FooDB:(FDB112077);PUBCHEM:(155903249 145453501 87858002 87858003 156908027 11321969 13371858 13371859 91129448 141123814);LOTUS:(Q27143836);PUBCHEMANNOTATIONDRUG:(null)	858783786	203.103	196	3.266	695994847950876061	695994658158611616	310	
1	1	0.044	0.044	-125.139	0.829	0.022	96.113	C13H13N3O2	[M + H3N + H]+	C13H17N4O2+	RXZZBPYPZLAEFC	InChI=1S/C13H13N3O2/c1-15-13(17)12-8-11(6-7-16-12)18-10-4-2-9(14)3-5-10/h2-8H,14H2,1H3,(H,15,17)	4-(4-amino-2,3,5,6-tetradeuteriophenoxy)-3,5,6-trideuterio-N-(trideuteriomethyl)pyridine-2-carboxamide	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)N	1.300	16655129;88915558;46780323;11843537;11843671;141366394	NORMAN:(NS00006940);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(16655129);PUBCHEM:(16655129 88915558 46780323 11843537 11843671 141366394);DSSTox:(DTXSID10586507 DTXSID40675594)	137510518786	261.134	196	3.272	695994817814799951	695994658213137572	311	
1	1	0.021	0.021	-281.617	0.873	0.333	87.895	C13H18O4S	[M + H3N + H]+	C13H22NO4S+	DCBKCZSYJRZBDB	InChI=1S/C13H18O4S/c1-11-2-4-13(5-3-11)18(14,15)17-10-12-6-8-16-9-7-12/h2-5,12H,6-10H2,1H3	[Dideuterio(oxan-4-yl)methyl] 4-methylbenzenesulfonate	CC1=CC=C(C=C1)S(=O)(=O)OCC2CCOCC2	2.380	19077576;166169716	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(19077576 166169716);DSSTox:(DTXSID70597851)	137506062338	288.127	197	3.276	695994835145665203	695994658246692008	312	
1	2	0.057	0.095	-147.060	0.246	0.996	89.452	C8H14N2O4	[M + Na]+	C8H14N2NaO4+	BFXNXODAMRCMKX	InChI=1S/C8H14N2O4/c9-5(7(11)12)3-1-2-4-6(10)8(13)14/h1-2,5-6H,3-4,9-10H2,(H,11,12)(H,13,14)	2,7-diaminooct-4-enedioic acid	C(C=CCC(C(=O)O)N)C(C(=O)O)N	-5.700	4173620;5293024;154423059;7044569;7044570;7291181;7291182;7291185;7291186;6028059;10598710;3891675;90205978;57302333	COCONUT:(CNP0394036);SUPERNATURAL:(SN0024415);PUBCHEM:(4173620 5293024 154423059 7044569 7044570 7291181 7291182 7291185 7291186 6028059 10598710 3891675 90205978 57302333)	3145730	225.085	197	3.276	695994819899369256	695994658313800876	313	
1	1	0.098	0.098	-97.800	1.000	0.309	8.055	C4H7NO2	[M - H2O + H]+	C4H6NO+	CYRZPEIALWEMOP	InChI=1S/C4H7NO2/c1-3(5)2-4(6)7/h1-2,5H2,(H,6,7)	2-Methylene-Beta-Alanine	C=C(CC(=O)O)N	-0.400	151213	COCONUT:(CNP0312147);SUPERNATURAL:(SN0059169);MESH:(151213);PUBCHEM:(151213);DSSTox:(DTXSID00196210);PUBMED:(null)	137442099270	84.045	197	3.276	695994834696874670	695994658376715440	314	
1	1	0.989	0.993	-60.446	1.000	0.333	46.540	C5H9NO4	[M - H2O + H]+	C5H8NO3+	WHUUTDBJXJRKMK	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	L-Glu	C(CC(=O)O)C(C(=O)O)N	-1.324	42615584;101073736;101129201;101129202;21575125;14598502;4179667;102602046;4452358;161508770;161508771;161508772;161563496;136719364;136805843;87150909;87206355;50992608;5128032;5147171;16213329;16213424;16213454;16217561;5460297;5460299;5460543;5460544;51037437;51037438;51037439;51037440;129656111;129680450;134775857;4525487;124202791;102283420;102283421;102351656;162641744;56638524;56845125;56845930;56845948;139592947;10057642;10351852;10396980;133188389;89254549;153693928;153693955;153693956;153694003;153694054;153694057;153694058;153694077;153694078;153694112;153694939;153694942;153694943;153695667;153704695;153704696;153708572;153710583;153859038;153859043;54431527;54431528;131667875;131708707;131873974;121494059;166070227;139054390;10582905;88747398;10942598;88901897;611;23327;33032;104813;168158;450555;450602;46932125;91031500;91083019;91158404;12248489;12248490;12248491;12248492;12248499;12248500;12248502;12248503;91466291;11629711;11701061;117064483;117064484;11840951;90324386;90472821;71308417;71308849;71309035;71309130;71309247;71309316;71309505;71309806;71310326;44272391;57397101;57607968;57607970;57607971;57607976;57616920;132594196;132594197;138397024	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000148 HMDB0003339 HMDB0060475 HMDB0303331);MiMeDB:(MMDBc0000044 MMDBc0000233 MMDBc0049926);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(23669634 5460544 4525487 23696295 23666328 20625617 23672308 611 23676143 23327 167560 33032 5128032 14598502 104813 2723891 23689119 168185 5460299 11840951 5147171);SUPERNATURAL:(SN0410674);HSDB:(56-86-0 142-47-2);MESH:(611 23327 33032 104813 4525487 5128032 5147171 5460299 5460544 11840951 14598502);FooDB:(FDB010881 FDB012534 FDB012535 FDB012536 FDB020321 FDB020322 FDB023148);PUBCHEM:(42615584 101073736 101129201 101129202 21575125 14598502 4179667 102602046 4452358 161508770 161508771 161508772 161563496 136719364 136805843 87150909 87206355 50992608 5128032 5147171 16213329 16213424 16213454 16217561 5460297 5460299 5460543 5460544 51037437 51037438 51037439 51037440 129656111 129680450 134775857 4525487 124202791 102283420 102283421 102351656 162641744 56638524 56845125 56845930 56845948 139592947 10057642 10351852 10396980 133188389 89254549 153693928 153693955 153693956 153694003 153694054 153694057 153694058 153694077 153694078 153694112 153694939 153694942 153694943 153695667 153704695 153704696 153708572 153710583 153859038 153859043 54431527 54431528 131667875 131708707 131873974 121494059 166070227 139054390 10582905 88747398 10942598 88901897 611 23327 33032 104813 168158 450555 450602 46932125 91031500 91083019 91158404 12248489 12248490 12248491 12248492 12248499 12248500 12248502 12248503 91466291 11629711 11701061 117064483 117064484 11840951 90324386 90472821 71308417 71308849 71309035 71309130 71309247 71309316 71309505 71309806 71310326 44272391 57397101 57607968 57607970 57607971 57607976 57616920 132594196 132594197 138397024);GNPS:(CCMSLIB00003136450);COCONUT:(CNP0191057);NORMAN:(NS00079675 NS00083916 NS00078157 NS00101929 NS00083151 NS00008008 NS00085269 NS00090198 NS00103924 NS00068393 NS00102743 NS00095129 NS00084410 NS00103915 NS00083623 NS00087601 NS00081995 NS00079353 NS00085818 NS00086898 NS00103919);METACYC:(CPD1UA-10 D-GLT GLT SMA-0000119 SMA-0000465);PLANTCYC:(|Glutamates| GLT);CHEBI:(29985 16015 15966 29986 53374 53375 192079 29987 76051 18237 91250 14321 29988 29989 53373);KEGG:(C00217 C00025 C00302);DSSTox:(DTXSID0046987 DTXSID0047240 DTXSID00718658 DTXSID00894749 DTXSID00947486 DTXSID10201622 DTXSID1048675 DTXSID10609164 DTXSID10745490 DTXSID10904303 DTXSID201315375 DTXSID20219995 DTXSID20583941 DTXSID20718716 DTXSID3047714 DTXSID30482294 DTXSID4020905 DTXSID5020659 DTXSID5049239 DTXSID6044228 DTXSID6047155 DTXSID60583965 DTXSID60946854 DTXSID70186067 DTXSID70935774 DTXSID70980401 DTXSID80449110 DTXSID80911827 DTXSID80971062 DTXSID9020906 DTXSID90214659 DTXSID90482295 DTXSID90930645);LOTUS:(Q26995161 Q181136 Q27077040);YMDB:(YMDB00271);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(WHUUTDBJXJRKMK-UHFFFAOYSA-N)	139577465726	130.050	197	3.285	695994818133567140	695994658418658484	315	
1	1	0.030	0.030	-160.303	0.821	0.330	81.992	C13H20BNO5	[M - H2O + H]+	C13H19BNO4+	LPOLVEZOGKJHLC	InChI=1S/C13H20BNO5/c1-12(2)13(3,4)20-14(19-12)9-6-7-10(15(16)17)11(8-9)18-5/h6,8,10H,7H2,1-5H3	2-(5-Methoxy-4-nitrocyclohexa-1,5-dien-1-yl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane	B1(OC(C(O1)(C)C)(C)C)C2=CCC(C(=C2)OC)[N+](=O)[O-]	2.313	144371536	PUBCHEM:(144371536)	2	263.143	197	3.287	695994828548024702	695994658485767356	317	
1	1	0.218	0.218	-57.090	0.999	0.333	79.470	C7H7N3O	[M + H3N + H]+	C7H11N4O+	WPRGOQMAAIZUQN	InChI=1S/C7H7N3O/c1-4-2-5-6(10-4)7(11)9-3-8-5/h2-3,10H,1H3,(H,8,9,11)	6-methyl-5H-pyrrolo[3,2-d]pyrimidin-4-olate	CC1=CC2=C(N1)C(=O)NC=N2	0.200	21766592;135703670	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(21766592 135703670);DSSTox:(DTXSID101214287)	137506062338	167.093	198	3.294	695994838232673329	695994658519321792	318	
